timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1078939369,-50.743103,28.31,101936.0,1.2111683
1078949725,-50.743103,28.31,101936.0,1.2111683
1078971733,-50.743103,28.31,101936.0,1.2111683
1078983912,-50.99148,28.31,101938.99,1.2112038
1078994910,-50.82766,28.31,101937.0,1.2111802
1079017725,-50.912212,28.31,101938.0,1.211192
1079029314,-50.743103,28.31,101936.0,1.2111683
1079039726,-50.82766,28.31,101937.0,1.2111802
1079061725,-50.912212,28.32,101938.0,1.211192
1079073315,-50.82766,28.32,101937.0,1.2111802
1079083856,-50.57928,28.32,101934.0,1.2111446
1079105761,-50.57928,28.32,101934.0,1.2111446
1079117445,-50.494728,28.32,101932.99,1.2111325
1079128726,-50.330902,28.32,101931.0,1.2111089
1079150731,-50.41546,28.32,101932.0,1.2111207
1079162282,-50.663834,28.32,101935.0,1.2111564
1079172741,-50.82766,28.32,101937.0,1.2111802
1079195730,-50.251633,28.32,101930.0,1.211097
1079207891,-50.330902,28.32,101931.0,1.2111089
1079218735,-50.663834,28.32,101935.0,1.2111564
1079240831,-50.16708,28.32,101929.0,1.2110851
1079252283,-49.99797,28.32,101926.99,1.2110612
1079262734,-50.82766,28.32,101937.0,1.2111802
1079284819,-49.99797,28.32,101926.99,1.2110612
1079296716,-49.834145,28.32,101925.0,1.2110376
1079307727,-50.743103,28.32,101936.0,1.2111683
1079330762,-50.251633,28.33,101930.0,1.211097
1079342285,-50.16708,28.33,101929.0,1.2110851
1079352318,-50.16708,28.33,101929.0,1.2110851
1079372827,-50.16708,28.33,101929.0,1.2110851
1079384718,-50.41546,28.33,101932.0,1.2111207
1079395726,-49.99797,28.33,101926.99,1.2110612
1079416826,-49.834145,28.33,101925.0,1.2110376
1079428284,-50.082523,28.33,101928.0,1.2110733
1079438732,-50.41546,28.33,101932.0,1.2111207
1079460825,-49.913418,28.34,101925.99,1.2110494
1079472667,-49.913418,28.34,101925.99,1.2110494
1079482732,-50.082523,28.34,101928.0,1.2110733
1079504826,-50.082523,28.34,101928.0,1.2110733
1079516994,-50.41546,28.34,101932.0,1.2111207
1079528146,-49.913418,28.34,101925.99,1.2110494
1079549156,-50.16708,28.34,101929.0,1.2110851
1079560511,-49.834145,28.34,101925.0,1.2110376
1079572835,-49.99797,28.34,101926.99,1.2110612
1079596661,-50.082523,28.34,101928.0,1.2110733
1079608288,-49.99797,28.34,101926.99,1.2110612
1079618736,-49.74959,28.34,101924.0,1.2110257
1079640840,-49.99797,28.34,101926.99,1.2110612
1079652723,-49.501213,28.34,101921.0,1.2109901
1079664174,-49.501213,28.34,101921.0,1.2109901
1079685741,-49.173565,28.34,101917.0,1.2109425
1079697481,-49.834145,28.34,101925.0,1.2110376
1079709106,-49.99797,28.34,101926.99,1.2110612
1079729731,-49.33739,28.34,101919.0,1.2109663
1079741562,-49.834145,28.34,101925.0,1.2110376
1079752976,-49.670322,28.34,101923.0,1.2110138
1079774726,-49.913418,28.34,101925.99,1.2110494
1079785584,-49.670322,28.34,101923.0,1.2110138
1079797662,-49.834145,28.34,101925.0,1.2110376
1079819843,-49.33739,28.34,101919.0,1.2109663
1079831316,-49.421944,28.34,101919.99,1.2109782
1079841738,-49.421944,28.34,101919.99,1.2109782
1079864973,-49.58577,28.34,101922.0,1.211002
1079876285,-49.58577,28.34,101922.0,1.211002
1079886731,-49.913418,28.34,101925.99,1.2110494
1079909714,-49.74959,28.34,101924.0,1.2110257
1079921349,-49.58577,28.34,101922.0,1.211002
1079931725,-49.252834,28.34,101918.0,1.2109544
1079953737,-49.834145,28.349998,101925.0,1.2110376
1079965535,-49.501213,28.349998,101921.0,1.2109901
1079976956,-49.58577,28.349998,101922.0,1.211002
1079997902,-49.834145,28.349998,101925.0,1.2110376
1080009557,-49.252834,28.349998,101918.0,1.2109544
1080021656,-49.252834,28.349998,101918.0,1.2109544
1080045642,-49.33739,28.349998,101919.0,1.2109663
1080057352,-49.252834,28.349998,101918.0,1.2109544
1080067841,-49.252834,28.349998,101918.0,1.2109544
1080089736,-49.913418,28.349998,101925.99,1.2110494
1080101561,-49.00446,28.349998,101915.0,1.2109188
1080113029,-49.00446,28.349998,101915.0,1.2109188
1080134797,-48.671524,28.349998,101911.0,1.2108712
1080146642,-49.089012,28.349998,101916.0,1.2109307
1080156929,-49.173565,28.349998,101917.0,1.2109425
1080178129,-49.173565,28.349998,101917.0,1.2109425
1080190275,-48.840633,28.349998,101913.0,1.2108951
1080200726,-49.00446,28.349998,101915.0,1.2109188
1080222725,-48.840633,28.359999,101913.0,1.2108951
1080234653,-49.00446,28.359999,101915.0,1.2109188
1080244726,-48.919903,28.359999,101913.99,1.2109069
1080266731,-49.173565,28.359999,101917.0,1.2109425
1080278311,-48.75608,28.359999,101912.0,1.2108831
1080287737,-48.75608,28.359999,101912.0,1.2108831
1080310638,-48.840633,28.349998,101913.0,1.2108951
1080322631,-49.089012,28.349998,101916.0,1.2109307
1080334805,-49.173565,28.349998,101917.0,1.2109425
1080358760,-48.671524,28.359999,101911.0,1.2108712
1080370582,-49.00446,28.359999,101915.0,1.2109188
1080382841,-49.089012,28.359999,101916.0,1.2109307
1080406625,-48.840633,28.359999,101913.0,1.2108951
1080418584,-48.42315,28.359999,101907.99,1.2108356
1080430537,-48.42315,28.359999,101907.99,1.2108356
1080453733,-48.671524,28.349998,101911.0,1.2108712
1080465450,-48.010944,28.349998,101903.0,1.2107762
1080476785,-48.34388,28.349998,101907.0,1.2108238
1080498914,-48.592255,28.359999,101910.0,1.2108594
1080511252,-48.592255,28.359999,101910.0,1.2108594
1080521727,-48.17477,28.359999,101905.0,1.2107999
1080543251,-48.592255,28.359999,101910.0,1.2108594
1080554563,-48.42315,28.359999,101907.99,1.2108356
