timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
1180345002,0.9987029,-0.04863662,-0.0089715505,-0.012107929,4.7237606,-0.07675731,-0.07467082,155.6282,-45.917046,-22.868195,3.749216e-05,-6.1224404e-05,3.6915096e-06,-0.0002095678,0.00013672044,-1.9764391e-05,0.24335514,0.045375977,0.39951086,0.001063876,-0.002067409,0.008633547,0.0,0.0,0.0,5.697582e-07,0.0011654324,0.033798788,4.6027218e-08,3.926346e-06,3.9901847e-06,3.415645e-05,0.011857203,0.011856719,0.005941713,0.048071682,0.04807339,0.04649672,1.1107316e-11,1.0853749e-11,1.776497e-11,1.0000393e-08,1.0000409e-08,1.00000745e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3100727,0.21563098,0.013597592,0.11081002,0.076634765,0.057914123,0.0,0.0,0.0,2.1e-05,0,0,0,831,0,0,0,0
1180548984,0.9986552,-0.04868405,0.0048897304,-0.017144427,4.4402895,-0.07959196,-0.059901927,156.61632,-45.891285,-22.867945,3.729731e-05,-6.1086655e-05,3.7332602e-06,-0.00021009798,0.00013758831,-2.2189584e-05,0.24335514,0.045375977,0.39951086,0.001063876,-0.002067409,0.008633547,0.0,0.0,0.0,5.2989236e-07,0.001210987,0.036030393,5.1629424e-08,3.9115885e-06,3.9939146e-06,3.4203415e-05,0.011910553,0.011932326,0.005981595,0.048322745,0.048323855,0.046999205,1.110071e-11,1.0845882e-11,1.7766746e-11,1.0000429e-08,1.0000438e-08,1.0000074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.31088036,0.216793,0.0070523266,0.11155698,0.06534984,0.00538636,0.0,0.0,0.0,6e-06,0,0,0,831,0,0,0,0
1180752991,0.99847794,-0.048715934,0.012904367,-0.022408115,4.1604533,-0.086789496,-0.05375694,157.51035,-45.86817,-22.847063,3.7115824e-05,-6.0944003e-05,3.7774766e-06,-0.00021063596,0.00013846155,-2.6910702e-05,0.24335514,0.045375977,0.39951086,0.001063876,-0.002067409,0.008633547,0.0,0.0,0.0,5.0364656e-07,0.0011788938,0.035128996,5.9949066e-08,3.900971e-06,3.98801e-06,3.4209766e-05,0.011901654,0.011957852,0.0059659574,0.048219707,0.048221406,0.046731334,1.1090931e-11,1.0832982e-11,1.7761929e-11,1.00003925e-08,1.0000398e-08,1.0000037e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3105497,0.21617432,2.9197365e-05,0.10176392,0.051595043,0.075082794,0.0,0.0,0.0,2.8e-05,0,0,0,831,0,0,0,0
1180954584,0.9981872,-0.049312495,0.019219857,-0.028657427,3.865863,-0.10550218,-0.0039867675,158.34677,-45.852627,-22.832106,3.6974365e-05,-6.078583e-05,3.8041233e-06,-0.00021013997,0.00013933243,-2.9963034e-05,0.2433556,0.045371972,0.39912653,0.0010668464,-0.0020635172,0.008250264,0.0,0.0,0.0,3.7182597e-06,0.0013783431,0.03586714,7.266337e-08,3.884235e-06,3.967992e-06,3.4046367e-05,0.0118486,0.0119499285,0.00595313,0.048083767,0.048095297,0.046470657,1.108512e-11,1.0810627e-11,1.7714427e-11,1e-08,1e-08,1e-08,2.8265958e-06,3.4080715e-06,1.4745017e-05,2.7287624e-06,2.828709e-06,1.4725608e-05,0.0,0.0,743,0.3101275,0.21557054,0.13315389,0.06632829,0.055092018,0.031480942,0.0,0.0,0.0,1.9e-05,0,0,0,831,0,0,0,0
1181158603,0.9872862,-0.004141343,0.15399453,0.03917382,3.177831,-0.04311147,-0.20415953,159.12848,-45.83715,-22.836878,3.6858128e-05,-6.0556387e-05,3.8021371e-06,-0.00020778303,0.00014033266,-3.2542925e-05,0.24333942,0.045346044,0.39782017,0.001095645,-0.002068007,0.006951396,0.0,0.0,0.0,5.471709e-06,0.0013920789,0.03526954,1.7700611e-07,4.27257e-06,3.7695067e-06,3.3319655e-05,0.01196121,0.012225502,0.006007348,0.048203897,0.048239917,0.04699019,1.1091706e-11,1.0777331e-11,1.7605795e-11,1e-08,1e-08,1e-08,2.8005693e-06,3.3649446e-06,1.4064274e-05,2.7031656e-06,2.8023244e-06,1.4043542e-05,0.0,0.0,743,0.31055406,0.21677221,0.24517524,0.04601438,0.051481683,0.048685417,0.0,0.0,0.0,3.8e-05,0,0,0,831,0,0,0,0
1181362543,0.9694544,0.007256078,0.17056596,0.17610493,2.2316165,0.073711306,-0.15822095,159.69559,-45.80112,-22.877321,3.672565e-05,-6.0399678e-05,3.8276253e-06,-0.00020672959,0.00014090784,-3.2892403e-05,0.24329582,0.04531514,0.3968646,0.0011194859,-0.0020982213,0.0059824632,0.0,0.0,0.0,9.066685e-06,0.0016494424,0.04059772,1.1887079e-06,4.2872057e-06,3.7110099e-06,3.1977474e-05,0.011858209,0.012459043,0.0060896734,0.047964003,0.04802544,0.047784906,1.1096021e-11,1.0742836e-11,1.7520773e-11,1.0000074e-08,1.0000074e-08,1.0000074e-08,2.778937e-06,3.330121e-06,1.3555155e-05,2.6817222e-06,2.7810706e-06,1.3529938e-05,0.0,0.0,743,0.30982164,0.21859759,0.060952544,0.067828804,0.050685663,0.06564279,0.0,0.0,0.0,-2e-05,0,0,0,831,0,0,0,0
1181563342,0.93184465,0.027672634,0.111082494,0.34432626,1.5411632,0.09184296,-0.057357036,160.11003,-45.760483,-22.92406,3.6630798e-05,-6.017306e-05,3.7851096e-06,-0.00020559905,0.00014113198,-2.9707735e-05,0.24332035,0.045268003,0.39663097,0.0011298141,-0.0021531435,0.0057859565,0.0,0.0,0.0,9.582896e-06,0.0015836488,0.037877075,4.0452383e-06,3.8897583e-06,3.7415398e-06,2.9162717e-05,0.011742066,0.012597163,0.0061299945,0.047731396,0.04782534,0.04796919,1.1107868e-11,1.07133425e-11,1.7439815e-11,1.0000037e-08,1.0000037e-08,1.0000037e-08,2.7583317e-06,3.297874e-06,1.3120212e-05,2.6611172e-06,2.7611643e-06,1.3090146e-05,0.0,0.0,743,0.30912253,0.2190187,0.04572375,0.10506417,0.04960736,0.0015664138,0.0,0.0,0.0,-2.1e-05,0,0,0,831,0,0,0,0
1181767354,0.8564584,0.055057116,0.08051953,0.5069166,1.0399055,0.1749485,0.0155184595,160.41052,-45.710968,-22.9174,3.6566675e-05,-5.998946e-05,3.7582427e-06,-0.00020477823,0.00014159274,-3.1583022e-05,0.24336906,0.04524202,0.3966893,0.0011368697,-0.0022064925,0.005893727,0.0,0.0,0.0,9.122864e-06,0.0016045708,0.035609946,8.6117625e-06,3.759922e-06,3.7331158e-06,2.4376688e-05,0.01171937,0.012686596,0.0061398773,0.04777055,0.047910094,0.047802433,1.1130427e-11,1.0690878e-11,1.7354887e-11,1.0000074e-08,1.0000074e-08,1.0000074e-08,2.7359406e-06,3.2639098e-06,1.2701576e-05,2.6387418e-06,2.7392077e-06,1.2666475e-05,0.0,0.0,743,0.30932286,0.21863768,0.051285706,0.07964556,0.047235172,0.019071246,0.0,0.0,0.0,-1e-05,0,0,0,831,0,0,0,0
1181971343,0.7882047,0.066349626,0.0634507,0.6085271,0.64563036,0.27070236,0.05094562,160.60474,-45.644848,-22.89563,3.6501737e-05,-5.98446e-05,3.7581478e-06,-0.00020404258,0.0001421441,-3.486833e-05,0.2434195,0.045224864,0.39673892,0.0011364361,-0.0022605376,0.0059918594,0.0,0.0,0.0,7.646894e-06,0.0016108654,0.037632693,1.2283469e-05,3.6823765e-06,3.676973e-06,2.0448255e-05,0.0116861975,0.012669189,0.0061285514,0.047554143,0.04773995,0.047441874,1.115115e-11,1.0667154e-11,1.7274649e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,2.7142894e-06,3.2319335e-06,1.2341324e-05,2.6173527e-06,2.7168978e-06,1.2301719e-05,0.0,0.0,743,0.3086974,0.21781155,0.03188129,0.057245225,0.044727553,0.012713785,0.0,0.0,0.0,-2.2e-05,0,0,0,831,0,0,0,0
1182175344,0.73842263,0.06747903,0.042591237,0.6696004,0.27686566,0.40732265,0.055863958,160.72134,-45.556023,-22.90033,3.6443835e-05,-5.9733695e-05,3.8197304e-06,-0.00020343359,0.00014299764,-3.383529e-05,0.24347085,0.045239896,0.39687595,0.0011548775,-0.002312135,0.0061651017,0.0,0.0,0.0,5.7659568e-06,0.001534592,0.039189532,1.4744348e-05,3.6401207e-06,3.6084034e-06,1.7759632e-05,0.011750925,0.012704405,0.006133567,0.047707763,0.04794756,0.047311176,1.1179156e-11,1.0652211e-11,1.7210048e-11,1.0000037e-08,1.0000037e-08,1.0000037e-08,2.6934576e-06,3.2018359e-06,1.2028271e-05,2.5971292e-06,2.6943612e-06,1.1984644e-05,0.0,0.0,743,0.30928195,0.21751133,0.059592653,0.035567533,0.04182463,0.03777377,0.0,0.0,0.0,-1.9e-05,0,0,0,831,0,0,0,0
1182376167,0.71071917,0.078157075,0.007336003,0.6990823,0.021069298,0.58047163,0.030042795,160.77629,-45.449635,-22.893267,3.6431513e-05,-5.9615686e-05,3.868558e-06,-0.00020285234,0.00014404433,-3.4827357e-05,0.24349675,0.045259602,0.39709976,0.0011744611,-0.0023385617,0.0063924477,0.0,0.0,0.0,4.236655e-06,0.0015018062,0.038131647,1.5996447e-05,3.6771212e-06,3.5474861e-06,1.6212565e-05,0.011795734,0.012631019,0.0061147893,0.047582112,0.047865707,0.047002055,1.1204751e-11,1.0637319e-11,1.7153416e-11,1e-08,1e-08,1e-08,2.6732716e-06,3.1733082e-06,1.1753142e-05,2.5780394e-06,2.6719972e-06,1.1706701e-05,0.0,0.0,743,0.3089463,0.21679957,0.08806624,0.06682029,0.035779662,0.008131655,0.0,0.0,0.0,4e-06,0,0,0,831,0,0,0,0
1182580168,0.6950793,0.08287112,-0.019576771,0.71387255,-0.14639686,0.8513635,0.051012836,160.78587,-45.297337,-22.883642,3.641706e-05,-5.9527054e-05,3.857425e-06,-0.00020260371,0.00014459874,-3.567884e-05,0.24352247,0.04524785,0.39745817,0.001175723,-0.0023615046,0.0067611705,0.0,0.0,0.0,3.1467089e-06,0.0017599366,0.0421908,1.664354e-05,3.763061e-06,3.4803036e-06,1.5345391e-05,0.011849098,0.012499966,0.006128824,0.047475867,0.04779442,0.047280125,1.1233155e-11,1.0630463e-11,1.712222e-11,1.0000074e-08,1.0000074e-08,1.0000074e-08,2.6560472e-06,3.1492636e-06,1.153412e-05,2.5619233e-06,2.6524901e-06,1.148645e-05,0.0,0.0,743,0.30865887,0.21743993,0.06382945,0.052089028,0.038133234,0.024149597,0.0,0.0,0.0,3e-06,0,0,0,831,0,0,0,0
1182784200,0.6883643,0.08655581,-0.041226495,0.7190015,-0.27606526,1.2062857,0.07758607,160.75941,-45.07383,-22.840834,3.640639e-05,-5.9462996e-05,3.913162e-06,-0.00020239463,0.00014543314,-4.0148563e-05,0.24353592,0.045264646,0.3976587,0.0011976555,-0.0023808435,0.006940659,0.0,0.0,0.0,2.1546189e-06,0.001797919,0.044540323,1.6860742e-05,3.87423e-06,3.4162003e-06,1.4899594e-05,0.011994004,0.012416254,0.006116687,0.04769694,0.04803945,0.047194704,1.126428e-11,1.06293715e-11,1.7091287e-11,1.0000073e-08,1.0000073e-08,1.0000073e-08,2.6372113e-06,3.1235397e-06,1.1311807e-05,2.5448458e-06,2.6312664e-06,1.1263999e-05,0.0,0.0,743,0.309413,0.21724342,0.079185694,0.03686088,0.03529486,0.074641146,0.0,0.0,0.0,3.6e-05,0,0,0,831,0,0,0,0
1182984144,0.68710095,0.090988554,-0.05570864,0.71868634,-0.34138402,1.6144122,0.0566181,160.7133,-44.781254,-22.795954,3.6386406e-05,-5.9406968e-05,3.973115e-06,-0.00020211292,0.0001462655,-4.5076213e-05,0.24356872,0.045283165,0.39781842,0.0012183778,-0.002421154,0.0070761414,0.0,0.0,0.0,1.5171586e-06,0.0016912451,0.041191377,1.684916e-05,3.961947e-06,3.356708e-06,1.4731507e-05,0.012163609,0.012321682,0.0060884506,0.047746133,0.048086587,0.04692282,1.12911e-11,1.0630081e-11,1.7066569e-11,1.0000037e-08,1.0000037e-08,1.0000037e-08,2.6189987e-06,3.0990957e-06,1.1110371e-05,2.5287652e-06,2.6108637e-06,1.1063751e-05,0.0,0.0,743,0.3095686,0.21661676,0.034899298,0.020430617,0.030552393,0.01437491,0.0,0.0,0.0,-2e-05,0,0,0,831,0,0,0,0
1183188943,0.68816745,0.091602676,-0.067791775,0.7165465,-0.39736485,2.0321298,0.08310194,160.65387,-44.411858,-22.757807,3.6383568e-05,-5.9358623e-05,4.043675e-06,-0.00020158953,0.00014699233,-4.9513546e-05,0.24361284,0.04531666,0.39800993,0.0012533268,-0.002475127,0.00722063,0.0,0.0,0.0,1.2134936e-06,0.0017057146,0.040857084,1.6752807e-05,4.0477025e-06,3.2978544e-06,1.4686351e-05,0.012307318,0.012211225,0.006064124,0.047734693,0.04804897,0.046662312,1.1314964e-11,1.0634505e-11,1.7048876e-11,1.0000031e-08,1.0000034e-08,1e-08,2.6014213e-06,3.0758524e-06,1.0926823e-05,2.513601e-06,2.591292e-06,1.0882442e-05,0.0,0.0,743,0.30948937,0.21601461,0.058255788,0.016934078,0.02955485,0.01563637,0.0,0.0,0.0,-3.3e-05,0,0,0,831,0,0,0,0
1183392930,0.6903982,0.09238075,-0.080186464,0.7130121,-0.40533295,2.4720035,-0.10260082,160.578,-43.93201,-22.734142,3.6355217e-05,-5.9346083e-05,4.063968e-06,-0.0002018637,0.00014728348,-5.4183485e-05,0.24364728,0.045325287,0.39823163,0.0012746347,-0.002516732,0.007416591,0.0,0.0,0.0,9.036685e-07,0.0016364706,0.038253527,1.6612925e-05,4.154836e-06,3.2501177e-06,1.471148e-05,0.012651836,0.012293661,0.0060585127,0.048064884,0.048331007,0.046627507,1.1342039e-11,1.0649846e-11,1.704202e-11,1e-08,1e-08,1e-08,2.5845145e-06,3.0538044e-06,1.075866e-05,2.4992746e-06,2.5725217e-06,1.0717356e-05,0.0,0.0,743,0.31047687,0.21593404,0.058769617,0.021019796,0.025072752,0.051129494,0.0,0.0,0.0,-3.4e-05,0,0,0,831,0,0,0,0
1183592969,0.6931525,0.09426479,-0.08983848,0.70893085,-0.3944825,2.9329834,-0.026093964,160.4942,-43.38805,-22.707623,3.6327987e-05,-5.939707e-05,4.0087307e-06,-0.00020256193,0.00014626198,-6.0444218e-05,0.24367449,0.04531988,0.3984768,0.0012904904,-0.0025468892,0.0076597156,0.0,0.0,0.0,7.5511855e-07,0.0017050558,0.03864786,1.6469228e-05,4.237572e-06,3.2066e-06,1.47928395e-05,0.012805384,0.012208818,0.0060764393,0.048107237,0.048301183,0.04691058,1.1360218e-11,1.06651805e-11,1.704102e-11,1.0000037e-08,1.0000037e-08,1.0000037e-08,2.569995e-06,3.0349704e-06,1.06199295e-05,2.4870772e-06,2.5564327e-06,1.0581991e-05,0.0,0.0,743,0.31049705,0.2165885,0.051244393,0.04761124,0.016772015,0.06544662,0.0,0.0,0.0,-1.2e-05,0,0,0,831,0,0,0,0
1183796946,0.6963485,0.092994384,-0.098045126,0.70486736,-0.38599974,3.3771958,0.0043822913,160.40294,-42.752167,-22.692692,3.6261245e-05,-5.9472237e-05,3.9524484e-06,-0.00020433181,0.0001450813,-6.271388e-05,0.24371469,0.045329973,0.39872757,0.0013211621,-0.0025925275,0.007883087,0.0,0.0,0.0,6.703125e-07,0.0016245929,0.036879662,1.6308966e-05,4.309361e-06,3.1673214e-06,1.4900844e-05,0.012956191,0.012167643,0.0060958606,0.04812588,0.04822992,0.047183968,1.1374501e-11,1.0684966e-11,1.704025e-11,1.0000073e-08,1.0000073e-08,1.0000073e-08,2.5559023e-06,3.01688e-06,1.04903775e-05,2.4754183e-06,2.5409256e-06,1.045617e-05,0.0,0.0,743,0.31041232,0.21721871,0.11867154,0.07940627,0.009158575,0.016313812,0.0,0.0,0.0,-1.8e-05,0,0,0,831,0,0,0,0
1183998619,0.70006305,0.08309159,-0.094329484,0.70292926,-0.34349856,3.8284492,-0.013626975,160.3241,-41.991455,-22.668365,3.6197776e-05,-5.950131e-05,3.9444667e-06,-0.00020560705,0.00014510166,-6.735681e-05,0.24374211,0.04533377,0.3990414,0.0013532548,-0.0026309458,0.008161583,0.0,0.0,0.0,7.37469e-07,0.0016211548,0.037228264,1.6178747e-05,4.2569527e-06,3.1498955e-06,1.5072637e-05,0.013200199,0.012256707,0.0060937502,0.04854861,0.048541196,0.04709326,1.139027e-11,1.0713906e-11,1.7034905e-11,1.0000036e-08,1.0000036e-08,1.0000036e-08,2.5405307e-06,2.9975176e-06,1.0355529e-05,2.4630747e-06,2.5242045e-06,1.0325597e-05,0.0,0.0,743,0.31159237,0.21700981,0.07546297,0.038854435,0.01717766,0.03186645,0.0,0.0,0.0,5.5e-05,0,0,0,831,0,0,0,0
1184198612,0.704447,0.063703656,-0.07690963,0.7026958,-0.2719894,4.141729,-0.07939564,160.25943,-41.199184,-22.64891,3.6176458e-05,-5.9520804e-05,3.9779306e-06,-0.00020607353,0.00014494896,-7.243515e-05,0.24376623,0.04535977,0.39923906,0.001388526,-0.002663971,0.008313478,0.0,0.0,0.0,6.938372e-07,0.0015465807,0.03445615,1.6062888e-05,4.056088e-06,3.1661477e-06,1.5344849e-05,0.013284036,0.012330756,0.0061064125,0.048646107,0.048529863,0.04729512,1.1397029e-11,1.0741998e-11,1.703112e-11,1.00000745e-08,1.00000745e-08,1.00000745e-08,2.527307e-06,2.980843e-06,1.0246708e-05,2.4526048e-06,2.5098304e-06,1.021945e-05,0.0,0.0,743,0.3117306,0.21747442,0.074204095,0.018356934,0.0101945,0.02980155,0.0,0.0,0.0,4.7e-05,0,0,0,831,0,0,0,0
1184402547,0.7075392,0.04917889,-0.06475978,0.70198,-0.22133742,4.3432436,-0.15646878,160.19804,-40.332844,-22.647793,3.608766e-05,-5.955024e-05,3.977281e-06,-0.00020807273,0.00014492845,-7.5407326e-05,0.24380413,0.045387104,0.39944187,0.0014221099,-0.002710908,0.008479384,0.0,0.0,0.0,6.3918856e-07,0.0017243611,0.036166485,1.5927808e-05,3.9199335e-06,3.1992597e-06,1.5520287e-05,0.013288491,0.012457074,0.00608043,0.048905123,0.048684485,0.047010258,1.14033505e-11,1.0775517e-11,1.7021216e-11,1.0000037e-08,1.0000037e-08,1.0000037e-08,2.5128702e-06,2.9629127e-06,1.01354e-05,2.4415806e-06,2.4942974e-06,1.0110008e-05,0.0,0.0,743,0.31239337,0.2168185,0.06812183,0.05287119,0.021387959,0.004460136,0.0,0.0,0.0,-1.6e-05,0,0,0,831,0,0,0,0
1184607344,0.7101024,0.041557245,-0.05381475,0.70080787,-0.14649433,4.500812,-0.13077311,160.15192,-39.392033,-22.658482,3.599307e-05,-5.9548318e-05,3.986493e-06,-0.00021014045,0.00014575651,-7.793885e-05,0.24384207,0.04541269,0.39963463,0.0014511605,-0.0027582601,0.008642761,0.0,0.0,0.0,5.2993613e-07,0.0014961397,0.032418016,1.5820096e-05,3.8060525e-06,3.230673e-06,1.5678826e-05,0.013235784,0.012595591,0.006069424,0.049437325,0.049123734,0.046938267,1.141141e-11,1.08157806e-11,1.7016995e-11,1.0000037e-08,1.0000137e-08,1.0000037e-08,2.4989854e-06,2.945797e-06,1.00335155e-05,2.431137e-06,2.479329e-06,1.00089665e-05,0.0,0.0,743,0.31394437,0.21665241,0.08177176,0.054509606,0.017301317,0.03929286,0.0,0.0,0.0,-2e-05,0,0,0,831,0,0,0,0
1184807362,0.712183,0.032872047,-0.05064569,0.69939256,-0.122971505,4.589525,-0.06168711,160.11475,-38.46089,-22.674726,3.590343e-05,-5.954667e-05,3.9841357e-06,-0.00021219962,0.00014624816,-7.7789395e-05,0.24388419,0.045441803,0.39979735,0.0014798867,-0.0028077273,0.008780302,0.0,0.0,0.0,4.738298e-07,0.0015056218,0.031978022,1.5687589e-05,3.760932e-06,3.2676478e-06,1.5766156e-05,0.013049087,0.012633589,0.0060799494,0.049615998,0.049247842,0.047223955,1.141599e-11,1.0855965e-11,1.7012718e-11,1.0000032e-08,1.000023e-08,1e-08,2.485519e-06,2.9293783e-06,9.939488e-06,2.4212302e-06,2.4648893e-06,9.915168e-06,0.0,0.0,743,0.3144262,0.21731074,0.05575089,0.04950858,0.016833754,0.012860948,0.0,0.0,0.0,-2e-06,0,0,0,831,0,0,0,0
1185007387,0.7143828,0.029609473,-0.047810197,0.6974917,-0.07562384,4.6573377,-0.07138253,160.08153,-37.521305,-22.681242,3.581231e-05,-5.955299e-05,3.987521e-06,-0.00021458344,0.00014627715,-7.833055e-05,0.24392687,0.045485344,0.3999151,0.0015187487,-0.0028563335,0.00887036,0.0,0.0,0.0,3.9099953e-07,0.0013895403,0.03189194,1.5566979e-05,3.7185107e-06,3.2859086e-06,1.5860056e-05,0.012873642,0.0127086425,0.0060826857,0.049651228,0.049265698,0.047445454,1.1417646e-11,1.0895466e-11,1.700861e-11,1.0000037e-08,1.0000307e-08,1.0000037e-08,2.472459e-06,2.9136636e-06,9.852136e-06,2.41182e-06,2.45093e-06,9.827689e-06,0.0,0.0,743,0.3145106,0.21781978,0.054037593,0.06387557,0.0103026,0.00063631474,0.0,0.0,0.0,2.3e-05,0,0,0,831,0,0,0,0
1185211361,0.71600974,0.02771854,-0.045679953,0.6960425,-0.025913203,4.6810927,-0.09499799,160.06178,-36.56994,-22.670668,3.571771e-05,-5.9515518e-05,3.9780234e-06,-0.00021695929,0.00014765814,-8.037653e-05,0.24395776,0.04551213,0.40000358,0.0015431013,-0.002891993,0.008941718,0.0,0.0,0.0,3.8455042e-07,0.0014598677,0.031094706,1.5493082e-05,3.6833735e-06,3.3013766e-06,1.5947753e-05,0.012686052,0.012784611,0.0060807182,0.049623158,0.049252644,0.04763614,1.1420075e-11,1.0936041e-11,1.7014596e-11,1e-08,1.0000345e-08,1e-08,2.4612511e-06,2.9003154e-06,9.779335e-06,2.403771e-06,2.4388414e-06,9.754456e-06,0.0,0.0,743,0.31444523,0.21825705,0.054595597,0.08385616,0.010487663,0.03624426,0.0,0.0,0.0,-1e-06,0,0,0,831,0,0,0,0
1185416182,0.71767354,0.028779248,-0.04402558,0.69439054,0.04449899,4.709493,-0.20844494,160.05476,-35.571033,-22.690556,3.563197e-05,-5.947486e-05,3.9824477e-06,-0.00021917035,0.00014885441,-7.9806276e-05,0.2439972,0.045544878,0.40011066,0.0015725127,-0.0029367646,0.009027368,0.0,0.0,0.0,4.5781988e-07,0.0013971863,0.03030822,1.5423635e-05,3.661454e-06,3.309066e-06,1.6030683e-05,0.012617761,0.012988172,0.0060962406,0.049863648,0.049540557,0.048022315,1.1427178e-11,1.0980938e-11,1.701903e-11,1e-08,1.00004645e-08,1.0000058e-08,2.4490205e-06,2.8860716e-06,9.702715e-06,2.3952905e-06,2.425731e-06,9.67744e-06,0.0,0.0,743,0.3152843,0.21913995,0.06171147,0.07091742,0.014744627,6.6358654e-05,0.0,0.0,0.0,2e-05,0,0,0,831,0,0,0,0
1185616144,0.71945316,0.017530032,-0.03477121,0.69344854,0.07742857,4.7291574,-0.15657458,160.0546,-34.600243,-22.735579,3.5537945e-05,-5.9431386e-05,3.9753854e-06,-0.00022168604,0.00014985577,-7.6817014e-05,0.24403797,0.045578405,0.40020335,0.001601827,-0.0029816339,0.009100363,0.0,0.0,0.0,5.9394756e-07,0.0013494387,0.03036466,1.5309823e-05,3.5827416e-06,3.3802949e-06,1.6160539e-05,0.012432239,0.013007068,0.006062263,0.04983555,0.04959171,0.0476696,1.1433713e-11,1.1023891e-11,1.7029492e-11,1.0000074e-08,1.0000503e-08,1.0000074e-08,2.4384765e-06,2.8739887e-06,9.638638e-06,2.388056e-06,2.4143458e-06,9.6126905e-06,0.0,0.0,743,0.31532088,0.21833369,0.050384995,0.07410511,0.017471595,0.05466109,0.0,0.0,0.0,-2e-05,0,0,0,831,0,0,0,0
1185820144,0.7216542,-0.0029643325,-0.0151194595,0.6920823,0.083542794,4.6357703,-0.11393172,160.06046,-33.629555,-22.771162,3.54204e-05,-5.9354796e-05,3.967609e-06,-0.00022483632,0.00015153902,-7.4774616e-05,0.24407867,0.045616448,0.40026087,0.0016332169,-0.0030257856,0.009156875,0.0,0.0,0.0,6.2350716e-07,0.0013593559,0.031485148,1.5099091e-05,3.4501309e-06,3.5188893e-06,1.6344124e-05,0.012238647,0.013016843,0.0060270205,0.0498277,0.049693078,0.047318466,1.1440074e-11,1.1064549e-11,1.7031916e-11,1.0000037e-08,1.0000561e-08,1.0000037e-08,2.4268898e-06,2.8609297e-06,9.571117e-06,2.3804023e-06,2.4019816e-06,9.543688e-06,0.0,0.0,743,0.31546915,0.21752807,0.054296613,0.095239125,0.034141667,0.029633854,0.0,0.0,0.0,-1.8e-05,0,0,0,831,0,0,0,0
1186024144,0.723572,-0.016517943,-0.0006328411,0.69005096,0.11664499,4.4205127,-0.14752452,160.07758,-32.649254,-22.804329,3.5327826e-05,-5.923763e-05,4.00128e-06,-0.000227565,0.00015407278,-7.1920884e-05,0.2441157,0.04566516,0.400313,0.001672615,-0.0030674916,0.00923416,0.0,0.0,0.0,5.1629286e-07,0.0012823546,0.02950693,1.4920324e-05,3.3780757e-06,3.6298345e-06,1.6499183e-05,0.01215081,0.013148669,0.0060091713,0.050157093,0.050166946,0.04719014,1.145312e-11,1.110846e-11,1.7040076e-11,1.0000037e-08,1.0000569e-08,1.0000037e-08,2.4157052e-06,2.848535e-06,9.507099e-06,2.3731109e-06,2.3899631e-06,9.477381e-06,0.0,0.0,743,0.3167397,0.21723291,0.05401187,0.10456417,0.03625667,0.00319419,0.0,0.0,0.0,-2.1e-05,0,0,0,831,0,0,0,0
1186224961,0.72529787,-0.025912004,0.009357515,0.68788373,0.13268462,4.212814,-0.044202853,160.10342,-31.753752,-22.837091,3.527059e-05,-5.9109872e-05,4.0015716e-06,-0.00022964907,0.0001566815,-6.898858e-05,0.24415562,0.04570268,0.4003273,0.0017032613,-0.0031093222,0.009273523,0.0,0.0,0.0,4.6466238e-07,0.0012665609,0.029352156,1.4756785e-05,3.3356935e-06,3.7060265e-06,1.66161e-05,0.011990883,0.013105227,0.0059826914,0.050184198,0.050356112,0.04688289,1.14639305e-11,1.1146137e-11,1.704518e-11,1.0000037e-08,1.0000545e-08,1e-08,2.4047463e-06,2.8366871e-06,9.445857e-06,2.3661771e-06,2.3782466e-06,9.41367e-06,0.0,0.0,743,0.31708091,0.21652457,0.05781776,0.10104783,0.028050968,0.006600456,0.0,0.0,0.0,-2.2e-05,0,0,0,831,0,0,0,0
