timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
1283593517,1528824344600082,325154179,-1169562882,63178,29074,0.21000001,0.047988873,0.66300005,1.182,0.62,1.09,103,4,5.1260004,0.105000004,-5.1250005,-0.11000001,4.7423778,0,4,1,20
1283794530,1528824344800082,325154180,-1169562991,63213,29109,0.20500001,0.04515987,0.66200006,1.1800001,0.62,1.09,103,4,5.07,0.115,-5.0690002,-0.1,4.73825,0,4,1,20
1283997632,1528824345000082,325154182,-1169563101,63257,29153,0.186,0.04452858,0.65800005,1.1750001,0.62,1.09,103,4,5.085,0.149,-5.083,-0.046000004,4.7401505,0,4,1,20
1284195529,1528824345200082,325154185,-1169563210,63327,29223,0.18400002,0.044058915,0.65300006,1.169,0.62,1.09,96,5,5.052,0.147,-5.05,-0.026,4.740832,0,4,1,20
1284394478,1528824345400082,325154186,-1169563319,63335,29230,0.185,0.043647368,0.648,1.1630001,0.62,1.09,96,5,5.0690002,0.076000005,-5.0680003,-0.067,4.733612,0,4,1,20
1284590127,1528824345600082,325154187,-1169563429,63389,29284,0.186,0.043721892,0.643,1.1570001,0.65,1.17,96,5,5.0750003,0.094000004,-5.0740004,-0.1,4.7321453,0,4,1,19
1284794480,1528824345800082,325154189,-1169563537,63424,29320,0.194,0.04424671,0.63900006,1.1550001,0.65,1.17,96,5,5.0210004,0.080000006,-5.0200005,-0.148,4.730092,0,4,1,19
1284997515,1528824346000082,325154190,-1169563643,63447,29343,0.192,0.043277007,0.63600004,1.1520001,0.62,1.09,96,5,4.9550004,-0.065000005,-4.9550004,-0.11800001,4.713301,0,4,1,20
1285197514,1528824346200082,325154190,-1169563749,63461,29357,0.193,0.043765,0.634,1.1500001,0.62,1.09,96,5,5.01,-0.094000004,-5.0090003,-0.072000004,4.7028503,0,4,1,20
1285396480,1528824346400082,325154188,-1169563856,63467,29363,0.20500001,0.04489615,0.632,1.148,0.62,1.09,96,5,4.951,-0.13100001,-4.9490004,-0.015000001,4.6940384,0,4,1,20
1285597658,1528824346600082,325154186,-1169563962,63501,29397,0.201,0.043330412,0.63100004,1.146,0.62,1.09,96,5,4.986,-0.19700001,-4.9820004,-0.038000003,4.682355,0,4,1,20
1285797642,1528824346800082,325154185,-1169564067,63492,29388,0.19600001,0.043591864,0.629,1.1420001,0.62,1.09,96,5,4.921,-0.057000004,-4.921,0.011000001,4.6921,0,4,1,20
1286004172,1528824347000082,325154184,-1169564173,63439,29335,0.18800001,0.041990176,0.62700003,1.1340001,0.62,1.09,96,5,4.967,-0.055000003,-4.967,0.136,4.6971936,0,4,1,20
1286196311,1528824347200082,325154183,-1169564280,63425,29320,0.185,0.04233453,0.624,1.125,0.62,1.09,95,4,4.925,-0.021000002,-4.925,0.23900001,4.7029753,0,4,1,20
1286397517,1528824347400082,325154184,-1169564386,63380,29276,0.186,0.041547213,0.62100005,1.116,0.62,1.09,95,4,4.984,-0.011000001,-4.984,0.171,4.706953,0,4,1,20
1286594485,1528824347600082,325154183,-1169564492,63364,29260,0.192,0.043009274,0.619,1.1110001,0.62,1.09,95,4,4.979,-0.040000003,-4.979,0.148,4.705587,0,4,1,20
1286803483,1528824347800082,325154185,-1169564597,63328,29224,0.18100001,0.04280542,0.61600006,1.1040001,0.62,1.09,95,4,4.9360003,0.157,-4.933,0.081,4.72628,0,4,1,20
1287013525,1528824348000082,325154189,-1169564701,63282,29178,0.18800001,0.045852065,0.615,1.0990001,0.62,1.09,95,4,4.888,0.201,-4.8840003,0.07700001,4.739869,0,4,1,20
1287186553,1528824348200082,325154194,-1169564806,63260,29155,0.19000001,0.045203328,0.614,1.0940001,0.62,1.09,95,5,4.953,0.18200001,-4.9490004,-0.034,4.7448554,0,4,1,20
1287393625,1528824348400082,325154198,-1169564911,63276,29172,0.194,0.04559934,0.61300004,1.092,0.62,1.09,95,5,4.965,0.116000004,-4.964,0.018000001,4.74005,0,4,1,20
1287595527,1528824348600082,325154201,-1169565018,63310,29205,0.18900001,0.044385117,0.611,1.088,0.62,1.09,95,5,4.9700003,0.185,-4.967,-0.11400001,4.745236,0,4,1,20
1287795479,1528824348800082,325154205,-1169565124,63337,29232,0.17400001,0.04136884,0.60700005,1.082,0.62,1.09,95,5,4.9440002,0.16000001,-4.9420004,0.083000004,4.7449684,0,4,1,20
1287994488,1528824349000082,325154209,-1169565230,63337,29233,0.17500001,0.04098382,0.60300004,1.077,0.62,1.09,95,5,4.98,0.133,-4.979,0.117000006,4.7418227,0,4,1,20
1288195529,1528824349200082,325154213,-1169565337,63350,29246,0.17300001,0.03929696,0.597,1.07,0.62,1.09,89,12,5.032,0.11000001,-5.03,0.091000006,4.7376456,0,4,1,20
1288395225,1528824349400082,325154218,-1169565445,63377,29272,0.17400001,0.040905103,0.591,1.064,0.62,1.09,89,12,5.0730004,0.20300001,-5.0690002,0.102000006,4.7453547,0,4,1,20
1288593515,1528824349600082,325154222,-1169565554,63377,29272,0.177,0.040388312,0.587,1.059,0.62,1.09,89,12,5.164,0.119,-5.163,0.112,4.7399797,0,4,1,20
1288795261,1528824349800082,325154224,-1169565664,63407,29303,0.17500001,0.039277237,0.58100003,1.054,0.62,1.09,89,12,5.1780005,0.05,-5.1780005,0.1,4.730002,0,4,1,20
1288997515,1528824350000082,325154226,-1169565774,63410,29306,0.18100001,0.04038674,0.577,1.0500001,0.62,1.09,89,12,5.129,0.15900001,-5.1270003,0.22600001,4.737118,0,4,1,20
1289196129,1528824350200082,325154229,-1169565884,63393,29288,0.18100001,0.03836827,0.572,1.047,0.62,1.09,89,9,5.1450005,0.023000002,-5.1450005,0.135,4.7256546,0,4,1,20
1289394514,1528824350400082,325154230,-1169565994,63392,29287,0.17500001,0.03751742,0.56700003,1.042,0.62,1.09,89,9,5.135,0.061000004,-5.135,0.14500001,4.724877,0,4,1,20
1289602480,1528824350600082,325154232,-1169566103,63378,29274,0.17600001,0.038169824,0.564,1.039,0.62,1.09,89,9,5.143,0.052,-5.143,0.102000006,4.723574,0,4,1,20
1289790479,1528824350800082,325154234,-1169566213,63371,29267,0.16600001,0.03689486,0.56,1.033,0.62,1.09,89,9,5.1730003,-0.001,-5.1730003,0.135,4.7172155,0,4,1,20
1289999498,1528824351000082,325154235,-1169566325,63394,29289,0.165,0.03750032,0.555,1.026,0.62,1.09,89,9,5.1800003,0.040000003,-5.1790004,0.23300001,4.718815,0,4,1,20
1290198534,1528824351200082,325154235,-1169566436,63420,29316,0.17500001,0.03709924,0.551,1.0220001,0.62,1.09,89,13,5.1520004,0.063,-5.1520004,0.289,4.7220078,0,4,1,20
1290398477,1528824351400082,325154236,-1169566546,63372,29268,0.178,0.03778498,0.54800004,1.019,0.62,1.09,89,13,5.2130003,-0.023000002,-5.2130003,0.34500003,4.7144456,0,4,1,20
1290598581,1528824351600082,325154236,-1169566657,63375,29271,0.172,0.037098017,0.544,1.014,0.62,1.09,89,13,5.098,0.061000004,-5.097,0.069000006,4.719979,0,4,1,20
1290794539,1528824351800082,325154236,-1169566767,63387,29283,0.17400001,0.036884215,0.54,1.01,0.62,1.09,89,13,5.1710005,-0.042000003,-5.17,0.12100001,4.711306,0,4,1,20
1290995483,1528824352000082,325154236,-1169566877,63379,29274,0.171,0.036536895,0.537,1.005,0.62,1.09,89,13,5.1400003,0.039,-5.1400003,0.086,4.716139,0,4,1,20
1291194520,1528824352200082,325154238,-1169566986,63347,29242,0.177,0.03843808,0.53300005,1.0020001,0.62,1.09,89,10,5.1120005,0.104,-5.111,0.038000003,4.7247686,0,4,1,20
1291395532,1528824352400082,325154240,-1169567094,63329,29225,0.177,0.03780697,0.531,0.998,0.65,1.17,89,10,5.117,-0.016,-5.117,0.136,4.7162304,0,4,1,19
1291595480,1528824352600082,325154240,-1169567201,63338,29233,0.17600001,0.038591497,0.528,0.994,0.62,1.09,89,10,5.037,0.002,-5.037,0.149,4.7143426,0,4,1,20
1291797617,1528824352800082,325154240,-1169567309,63263,29158,0.178,0.040063854,0.527,0.99200004,0.65,1.17,89,10,5.0550003,-0.054,-5.0550003,0.26000002,4.7076755,0,4,1,19
1291997515,1528824353000082,325154240,-1169567415,63198,29094,0.178,0.039736085,0.52500004,0.98800004,0.62,1.09,89,10,4.9080005,0.041,-4.9080005,0.27,4.714792,0,4,1,20
1292199512,1528824353200082,325154240,-1169567521,63193,29088,0.178,0.038298108,0.523,0.9850001,0.62,1.09,89,9,5.071,-0.16600001,-5.0690002,0.24800001,4.6951485,0,4,1,20
1292390479,1528824353400082,325154238,-1169567625,63116,29011,0.17600001,0.042244818,0.521,0.98300004,0.62,1.09,89,9,4.756,-0.017,-4.756,0.22600001,4.7018394,0,4,1,20
1292597522,1528824353600082,325154237,-1169567724,63058,28953,0.178,0.04362276,0.52000004,0.98100007,0.62,1.09,89,9,4.604,-0.128,-4.602,0.20600002,4.692865,0,4,1,20
1292794508,1528824353800082,325154235,-1169567819,63036,28931,0.18100001,0.04685144,0.51900005,0.98,0.62,1.09,89,9,4.3640003,-0.13800001,-4.362,0.079,4.686939,0,4,1,20
1293012103,1528824354000082,325154233,-1169567909,62975,28870,0.17400001,0.04672944,0.518,0.97700006,0.62,1.09,89,9,4.124,-0.14600001,-4.122,0.18400002,4.681744,0,4,1,20
1293193520,1528824354200082,325154230,-1169567992,62904,28799,0.17500001,0.05272552,0.51500005,0.975,0.62,1.09,89,5,3.7140002,-0.16700001,-3.7100003,0.17400001,4.675087,0,4,1,20
1293393570,1528824354400082,325154227,-1169568064,62891,28787,0.17500001,0.07483291,0.51600003,0.97400004,0.62,1.09,89,5,3.045,-0.187,-3.0400002,-0.15400001,4.6667175,0,4,1,20
1293595531,1528824354600082,325154226,-1169568120,62869,28764,0.18,0.09549551,0.51600003,0.96900004,0.62,1.09,89,5,2.338,-0.07,-2.3370001,-0.13900001,4.672859,0,4,1,20
1293787479,1528824354800082,325154224,-1169568160,62739,28634,0.177,0.13181616,0.51600003,0.9620001,0.62,1.09,89,5,1.692,-0.23700002,-1.6750001,0.273,4.6378284,0,4,1,20
1293987479,1528824355000082,325154220,-1169568191,62666,28561,0.349,0.31000012,0.52400005,0.97300005,0.62,1.09,89,5,1.251,-0.202,-1.2340001,0.374,4.624338,0,4,1,20
1294195520,1528824355200082,325154214,-1169568213,62593,28488,0.36400002,0.45008793,0.541,0.989,0.62,1.09,87,5,0.94600004,-0.43100002,-0.84200007,0.38500002,4.5003004,0,4,1,20
1294394532,1528824355400082,325154207,-1169568225,62571,28466,0.20600002,0.32396084,0.54700005,0.99200004,0.62,1.09,87,5,0.66700006,-0.48800004,-0.45400003,0.23200001,4.0984917,0,4,1,20
1294595476,1528824355600082,325154196,-1169568231,62546,28442,0.20700002,0.2865607,0.54700005,0.99600005,0.62,1.09,87,5,0.786,-0.771,-0.15300001,0.080000006,3.6717417,0,4,1,20
1294792480,1528824355800082,325154181,-1169568232,62552,28447,0.17500001,0.19754246,0.545,0.99700004,0.62,1.09,87,5,1.042,-1.0400001,0.061000004,-0.038000003,3.2728496,0,4,1,20
1294998483,1528824356000082,325154161,-1169568228,62592,28487,0.186,0.14762989,0.541,0.99700004,0.62,1.09,87,5,1.3740001,-1.365,0.157,-0.261,3.1148136,0,4,1,20
1295196526,1528824356200082,325154133,-1169568222,62667,28562,0.179,0.09760107,0.537,0.99600005,0.62,1.09,87,6,1.8180001,-1.8080001,0.194,-0.39600003,3.0589306,0,4,1,20
1295389513,1528824356400082,325154098,-1169568216,62748,28644,0.19100001,0.094686724,0.535,0.998,0.62,1.09,87,6,2.137,-2.117,0.29000002,-0.51600003,3.0312989,0,4,1,20
1295597510,1528824356600082,325154057,-1169568212,62836,28731,0.187,0.08132239,0.53300005,0.9990001,0.62,1.09,87,6,2.49,-2.4880002,0.086,-0.683,3.075069,0,4,1,20
1295796169,1528824356800082,325154008,-1169568209,62921,28816,0.19900002,0.071713135,0.53300005,1.0020001,0.62,1.09,87,6,2.953,-2.95,0.128,-0.637,3.0881627,0,4,1,20
1295997522,1528824357000082,325153951,-1169568206,63024,28919,0.215,0.0727345,0.535,1.006,0.62,1.09,87,6,3.2860003,-3.2830002,0.13000001,-0.72900003,3.0950975,0,4,1,20
1296200280,1528824357200082,325153886,-1169568205,63174,29069,0.22200002,0.05942008,0.53800005,1.0120001,0.62,1.09,88,7,3.8320003,-3.831,-0.064,-0.804,3.1336248,0,4,1,20
1296393588,1528824357400082,325153814,-1169568209,63304,29199,0.22500001,0.051246703,0.541,1.018,0.62,1.09,88,7,4.07,-4.0600004,-0.29000002,-0.841,3.1803331,0,4,1,20
1296594479,1528824357600082,325153738,-1169568214,63469,29364,0.26500002,0.064958006,0.546,1.028,0.62,1.09,88,7,4.334,-4.326,-0.263,-0.896,3.1892316,0,4,1,20
1296794510,1528824357800082,325153659,-1169568220,63623,29518,0.238,0.06251507,0.55200005,1.0380001,0.62,1.09,88,7,4.438,-4.431,-0.256,-0.80700004,3.1945684,0,4,1,20
1297003476,1528824358000082,325153577,-1169568225,63764,29659,0.28,0.06542488,0.559,1.051,0.62,1.09,88,7,4.656,-4.651,-0.22200002,-0.809,3.1919334,0,4,1,20
1297193526,1528824358200082,325153493,-1169568230,63877,29772,0.289,0.06464001,0.568,1.065,0.62,1.09,88,9,4.73,-4.722,-0.28100002,-0.61200005,3.1967037,0,4,1,20
1297394002,1528824358400082,325153406,-1169568236,64047,29942,0.19900002,0.042571895,0.57000005,1.067,0.62,1.09,88,9,4.7990003,-4.7860003,-0.347,-0.78200006,3.2089748,0,4,1,20
1297595480,1528824358600082,325153319,-1169568237,64060,29955,0.163,0.032635212,0.563,1.0550001,0.62,1.09,88,9,4.852,-4.852,0.015000001,-0.558,3.16232,0,4,1,20
1297794498,1528824358800082,325153231,-1169568237,64133,30028,0.22500001,0.04270419,0.563,1.059,0.62,1.09,88,9,4.9,-4.9,-0.067,-0.287,3.159306,0,4,1,20
1297988476,1528824359000082,325153141,-1169568237,64153,30048,0.23600002,0.04703278,0.56600004,1.0630001,0.62,1.09,88,9,4.98,-4.98,-0.012,-0.164,3.1518307,0,4,1,20
1298192482,1528824359200082,325153053,-1169568237,64165,30060,0.23600002,0.04628386,0.569,1.07,0.62,1.09,88,5,4.8690004,-4.8690004,0.008,-0.062000003,3.1454246,0,4,1,20
1298398548,1528824359400082,325152965,-1169568235,64159,30054,0.19600001,0.04247817,0.56700003,1.0710001,0.62,1.09,88,5,4.743,-4.7400002,0.171,-0.033,3.1226745,0,4,1,20
1298598682,1528824359600082,325152882,-1169568231,64111,30006,0.20600002,0.043674417,0.56600004,1.0710001,0.62,1.09,88,5,4.518,-4.5160003,0.157,0.124000005,3.1144707,0,4,1,20
1298796478,1528824359800081,325152802,-1169568227,64141,30036,0.20600002,0.04388578,0.565,1.07,0.62,1.09,88,5,4.2730002,-4.269,0.163,0.080000006,3.1086318,0,4,1,20
1299012507,1528824360000081,325152728,-1169568221,64156,30051,0.18300001,0.043358166,0.559,1.062,0.62,1.09,88,5,3.9780002,-3.9750001,0.164,0.13800001,3.104225,0,4,1,20
1299203484,1528824360200081,325152665,-1169568216,64147,30042,0.16700001,0.05077267,0.55300003,1.0450001,0.62,1.09,88,4,2.947,-2.94,0.192,-0.126,3.091977,0,4,1,20
1299395237,1528824360400081,325152618,-1169568210,64049,29944,0.209,0.0740332,0.549,1.0370001,0.62,1.09,88,4,2.3100002,-2.283,0.35200003,0.018000001,3.0578094,0,4,1,20
1299597510,1528824360600081,325152582,-1169568198,63981,29876,0.20500001,0.10585194,0.546,1.029,0.62,1.09,88,4,1.6800001,-1.5990001,0.513,0.42100003,2.9824722,0,4,1,20
1299799690,1528824360800081,325152556,-1169568185,63906,29801,0.26200002,0.19768348,0.549,1.0350001,0.62,1.09,88,4,1.445,-1.274,0.68100005,0.223,2.9081125,0,4,1,20
1300000481,1528824361000081,325152537,-1169568167,63898,29793,0.22500001,0.18391842,0.55300003,1.034,0.62,1.09,88,4,1.2260001,-0.9250001,0.80500007,0.30800003,2.6494362,0,4,1,20
1300200498,1528824361200081,325152522,-1169568144,63854,29749,0.18200001,0.19325331,0.554,1.034,0.62,1.09,94,6,1.2650001,-0.6,1.1140001,0.133,2.3711185,0,4,1,20
1300398547,1528824361400081,325152513,-1169568114,63865,29760,0.155,0.15178376,0.55300003,1.028,0.62,1.09,94,6,1.424,-0.294,1.394,0.078,2.0045078,0,4,1,20
1300592271,1528824361600081,325152509,-1169568079,63854,29749,0.16000001,0.11087936,0.55,1.0220001,0.62,1.09,94,6,1.692,-0.058000002,1.6910001,0.0,1.7438534,0,4,1,20
1300798482,1528824361800081,325152509,-1169568038,63840,29735,0.164,0.091419294,0.54700005,1.016,0.62,1.09,94,6,2.028,0.11800001,2.0240002,-0.185,1.6057119,0,4,1,20
1301001590,1528824362000081,325152512,-1169567989,63853,29748,0.15400001,0.07175275,0.541,1.006,0.62,1.09,94,6,2.3690002,0.18900001,2.3620002,-0.125,1.5343461,0,4,1,20
1301199482,1528824362200081,325152517,-1169567932,63964,29859,0.14500001,0.056280755,0.53400004,0.99300003,0.62,1.09,94,5,2.838,0.246,2.8270001,-0.24300002,1.5027188,0,4,1,20
1301399483,1528824362400081,325152522,-1169567867,64096,29991,0.15400001,0.052693583,0.528,0.98300004,0.62,1.09,94,5,3.141,0.307,3.1260002,-0.45700002,1.4863726,0,4,1,20
1301599510,1528824362600081,325152528,-1169567793,64202,30097,0.165,0.047474176,0.52400005,0.97800004,0.62,1.09,94,5,3.706,0.41500002,3.6820002,-0.397,1.4705526,0,4,1,20
1301795554,1528824362800081,325152535,-1169567709,64294,30189,0.18400002,0.05518626,0.523,0.97700006,0.62,1.09,94,5,4.005,0.33600003,3.9910002,-0.52000004,1.477874,0,4,1,20
1301999479,1528824363000081,325152539,-1169567618,64388,30283,0.16600001,0.04153552,0.521,0.97200006,0.62,1.09,94,5,4.2990003,0.30600002,4.288,-0.279,1.4920826,0,4,1,20
1302200479,1528824363200081,325152544,-1169567522,64481,30377,0.171,0.04438756,0.52000004,0.97,0.62,1.09,94,4,4.532,0.291,4.5230002,-0.404,1.4993356,0,4,1,20
1302395477,1528824363400081,325152549,-1169567423,64559,30454,0.172,0.04437098,0.51900005,0.96800005,0.62,1.09,94,4,4.5680003,0.305,4.558,-0.30800003,1.5018463,0,4,1,20
1302596480,1528824363600081,325152554,-1169567323,64660,30555,0.16900001,0.04224639,0.518,0.966,0.62,1.09,94,4,4.6860003,0.324,4.675,-0.36800003,1.5016683,0,4,1,20
1302795499,1528824363800081,325152560,-1169567221,64758,30653,0.17400001,0.04173239,0.518,0.96500003,0.62,1.09,94,4,4.742,0.365,4.728,-0.47700003,1.4973533,0,4,1,20
1302997509,1528824364000081,325152564,-1169567119,64802,30697,0.172,0.043151867,0.517,0.96500003,0.62,1.09,94,4,4.696,0.126,4.6940002,-0.293,1.5214505,0,4,1,20
1303188479,1528824364200081,325152569,-1169567017,64887,30782,0.16900001,0.04212963,0.517,0.96400005,0.62,1.09,94,3,4.763,0.37100002,4.749,-0.36900002,1.5059133,0,4,1,20
1303396477,1528824364400081,325152574,-1169566913,65000,30895,0.17,0.041638494,0.517,0.96300006,0.62,1.09,94,3,4.8180003,0.18100001,4.815,-0.43400002,1.5207001,0,4,1,20
1303595147,1528824364600081,325152577,-1169566809,65046,30941,0.16900001,0.04255636,0.51600003,0.9620001,0.62,1.09,94,3,4.729,0.15200001,4.727,-0.261,1.5300821,0,4,1,20
1303794481,1528824364800081,325152578,-1169566706,65120,31015,0.16900001,0.042755328,0.51600003,0.961,0.62,1.09,94,3,4.813,0.098000005,4.8120003,-0.289,1.5409324,0,4,1,20
1303998480,1528824365000081,325152579,-1169566603,65136,31031,0.17500001,0.043849997,0.517,0.96000004,0.62,1.09,94,3,4.7780004,0.072000004,4.7770004,-0.068,1.5486236,0,4,1,20
1304194482,1528824365200081,325152579,-1169566500,65168,31063,0.16600001,0.03960518,0.51600003,0.95800006,0.62,1.09,94,5,4.822,0.059000004,4.821,-0.104,1.5543615,0,4,1,20
1304397514,1528824365400081,325152579,-1169566397,65166,31061,0.16600001,0.039828237,0.51500005,0.957,0.62,1.09,94,5,4.795,0.011000001,4.795,-0.013,1.56192,0,4,1,20
1304598480,1528824365600081,325152579,-1169566293,65166,31061,0.16100001,0.040304013,0.514,0.95500004,0.62,1.09,94,5,4.839,0.020000001,4.839,0.079,1.5644296,0,4,1,20
1304799513,1528824365800081,325152577,-1169566190,65156,31052,0.162,0.038460944,0.513,0.952,0.62,1.09,94,5,4.8050003,-0.012,4.8050003,-0.004,1.5694281,0,4,1,20
1305021539,1528824366000081,325152576,-1169566087,65131,31026,0.16100001,0.038249064,0.51100004,0.94900006,0.62,1.09,94,5,4.814,0.042000003,4.814,0.07300001,1.5654471,0,4,1,20
1305198483,1528824366200081,325152577,-1169565982,65081,30976,0.165,0.040779617,0.51100004,0.947,0.62,1.09,94,15,4.938,0.044000003,4.938,0.15400001,1.5636135,0,4,1,20
1305398562,1528824366400081,325152578,-1169565877,65048,30943,0.16800001,0.043516293,0.51100004,0.94600004,0.62,1.09,94,15,4.833,0.059000004,4.833,0.15,1.5611198,0,4,1,20
1305598551,1528824366600081,325152578,-1169565773,65021,30916,0.17,0.04013716,0.51000005,0.943,0.62,1.09,94,15,4.8110003,0.033,4.8110003,0.087000005,1.5627248,0,4,1,20
1305790480,1528824366800081,325152578,-1169565670,64960,30855,0.16900001,0.04084454,0.509,0.94100004,0.62,1.09,94,15,4.7920003,0.071,4.7910004,0.16900001,1.5592036,0,4,1,20
1305999509,1528824367000081,325152579,-1169565566,64900,30795,0.16700001,0.041515794,0.51000005,0.94000006,0.62,1.09,94,15,4.874,0.062000003,4.874,0.17500001,1.5586076,0,4,1,20
1306203489,1528824367200081,325152581,-1169565461,64811,30707,0.165,0.041612137,0.51000005,0.938,0.62,1.09,94,4,4.807,0.132,4.8050003,0.321,1.5504527,0,4,1,20
1306397516,1528824367400081,325152583,-1169565357,64756,30651,0.17500001,0.04293841,0.51000005,0.938,0.62,1.09,94,4,4.855,0.074,4.854,0.17400001,1.5531373,0,4,1,20
1306597573,1528824367600081,325152584,-1169565252,64705,30600,0.16900001,0.041777596,0.51000005,0.93700004,0.62,1.09,94,4,4.822,0.10700001,4.821,0.115,1.5507003,0,4,1,20
1306797564,1528824367800081,325152585,-1169565148,64627,30523,0.165,0.04083407,0.51100004,0.93600005,0.62,1.09,94,4,4.8440003,0.079,4.8440003,0.273,1.5527468,0,4,1,20
1306997579,1528824368000081,325152588,-1169565043,64569,30464,0.16600001,0.040710326,0.51100004,0.93500006,0.62,1.09,94,4,4.907,0.201,4.9030004,0.143,1.5403819,0,4,1,20
1307202530,1528824368200081,325152590,-1169564938,64524,30419,0.16100001,0.04114561,0.51100004,0.933,0.62,1.09,94,5,4.7900004,0.132,4.789,0.147,1.5419301,0,4,1,20
1307400254,1528824368400081,325152592,-1169564835,64519,30414,0.17,0.041804995,0.51100004,0.934,0.62,1.09,94,5,4.827,0.112,4.826,0.13100001,1.5448905,0,4,1,20
1307589629,1528824368600081,325152595,-1169564730,64470,30366,0.17300001,0.043055523,0.512,0.934,0.62,1.09,94,5,4.8170004,0.16100001,4.815,0.120000005,1.5409731,0,4,1,20
1307786480,1528824368800081,325152598,-1169564629,64446,30341,0.307,0.07351361,0.518,0.94400007,0.62,1.09,94,5,4.7450004,0.17600001,4.741,0.083000004,1.5389512,0,4,1,20
1307989522,1528824369000081,325152602,-1169564527,64442,30338,0.29200003,0.070053495,0.52900004,0.95600003,0.62,1.09,94,5,4.809,0.279,4.801,0.027,1.5248724,0,4,1,20
1308190506,1528824369200081,325152606,-1169564423,64404,30299,0.19700001,0.053110365,0.536,0.961,0.62,1.09,70,3,4.8120003,0.16700001,4.809,0.08400001,1.5320909,0,4,1,20
1308390497,1528824369400081,325152607,-1169564319,64391,30286,0.164,0.04484728,0.53800005,0.961,0.62,1.09,70,3,4.7650003,0.016,4.7650003,0.07700001,1.5535426,0,4,1,20
1308590526,1528824369600081,325152608,-1169564215,64375,30271,0.171,0.044924248,0.53800005,0.961,0.62,1.09,70,3,4.8170004,0.096,4.8160005,0.126,1.5521101,0,4,1,20
1308786547,1528824369800081,325152609,-1169564111,64389,30284,0.172,0.048855603,0.53900003,0.9620001,0.62,1.09,70,3,4.848,0.051000003,4.848,0.058000002,1.5560908,0,4,1,20
1308984480,1528824370000081,325152611,-1169564007,64412,30308,0.177,0.051875893,0.54,0.96500003,0.62,1.09,70,3,4.8030005,0.09900001,4.802,0.029000001,1.5531497,0,4,1,20
1309188478,1528824370200081,325152612,-1169563903,64422,30317,0.19000001,0.051860012,0.54300004,0.97,0.62,1.09,70,4,4.7980003,0.062000003,4.7970004,-0.0050000004,1.5556033,0,4,1,20
1309391480,1528824370400081,325152611,-1169563802,64483,30378,0.13900001,0.03559756,0.53900003,0.9620001,0.62,1.09,70,4,4.854,0.045,4.854,-0.055000003,1.5598159,0,4,1,20
1309588561,1528824370600081,325152611,-1169563698,64532,30428,0.14400001,0.036296215,0.535,0.95500004,0.62,1.09,70,4,4.8690004,0.006,4.8690004,0.07300001,1.5650789,0,4,1,20
1309788804,1528824370800081,325152610,-1169563594,64489,30384,0.149,0.034639724,0.531,0.95000005,0.62,1.09,70,4,4.84,0.018000001,4.84,0.17600001,1.566163,0,4,1,20
1309988690,1528824371000081,325152610,-1169563492,64486,30382,0.136,0.034414925,0.527,0.94200003,0.62,1.09,70,4,4.8120003,0.004,4.8120003,0.157,1.5682101,0,4,1,20
1310188479,1528824371200081,325152609,-1169563390,64514,30409,0.15,0.036773212,0.52400005,0.93700004,0.62,1.09,70,5,4.899,-0.014,4.899,0.25800002,1.5710286,0,4,1,20
1310390479,1528824371400081,325152608,-1169563286,64566,30462,0.14600001,0.033603173,0.518,0.929,0.62,1.09,70,5,4.9700003,-0.081,4.9700003,0.17,1.5804868,0,4,1,20
1310590479,1528824371600081,325152609,-1169563180,64578,30473,0.155,0.033645406,0.514,0.92300004,0.62,1.09,70,5,4.8820004,-0.068,4.881,0.15300001,1.5828623,0,4,1,20
1310789741,1528824371800081,325152607,-1169563075,64549,30444,0.15900001,0.039818462,0.513,0.92200005,0.62,1.09,70,5,4.8640003,-0.105000004,4.8620005,0.148,1.5873681,0,4,1,20
1311000323,1528824372000081,325152606,-1169562970,64533,30429,0.19700001,0.048501477,0.51500005,0.9250001,0.62,1.09,70,5,4.938,0.037,4.938,0.27600002,1.5767236,0,4,1,20
1311189614,1528824372200081,325152605,-1169562865,64489,30384,0.20400001,0.056013197,0.51900005,0.93100005,0.62,1.09,81,3,4.984,-0.13100001,4.9820004,0.11100001,1.5860204,0,4,1,20
1311389520,1528824372400081,325152604,-1169562759,64459,30355,0.209,0.054927252,0.52400005,0.938,0.62,1.09,81,3,4.9490004,0.044000003,4.9490004,0.101,1.5732498,0,4,1,20
1311586530,1528824372600081,325152605,-1169562652,64433,30329,0.18,0.04381771,0.527,0.94200003,0.62,1.09,81,3,5.032,0.019000001,5.032,0.048,1.5693656,0,4,1,20
1311787478,1528824372800081,325152605,-1169562544,64407,30303,0.162,0.040034536,0.528,0.94000006,0.62,1.09,81,3,4.986,0.035,4.986,0.047000002,1.5660809,0,4,1,20
1311990529,1528824373000081,325152605,-1169562437,64341,30237,0.171,0.041434813,0.52900004,0.94100004,0.62,1.09,81,3,5.032,0.0,5.032,0.102000006,1.5685154,0,4,1,20
