timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,fix_type,vel_ned_valid,satellites_used
893186605,1537372708400301,323882303,-1170762684,71310,36868,0.209,0.030188609,0.69000006,0.89800006,0.63,1.0,87,3,5.419,4.1410003,3.496,-0.26700002,0.7043747,0,nan,3,1,17
893387516,1537372708600300,323882379,-1170762609,71341,36899,0.32700002,0.053089246,0.694,0.90300006,0.63,1.0,87,3,5.473,4.217,3.4880002,-0.25,0.70034945,0,nan,3,1,17
893590573,1537372708800300,323882455,-1170762535,71359,36917,0.316,0.057986293,0.70100003,0.90800005,0.63,1.0,87,3,5.4700003,4.227,3.4720001,-0.120000005,0.69422823,0,nan,3,1,17
893790579,1537372709000300,323882531,-1170762460,71411,36968,0.252,0.054556895,0.708,0.91300005,0.63,1.0,87,3,5.5460005,4.302,3.5000002,-0.326,0.6880215,0,nan,3,1,17
893989973,1537372709200300,323882604,-1170762387,71501,37058,0.216,0.039409533,0.71000004,0.915,0.63,1.0,87,3,5.381,4.1460004,3.43,-0.32000002,0.69017416,0,nan,3,1,17
894189801,1537372709400300,323882672,-1170762317,71603,37160,0.21100001,0.040591296,0.711,0.91600007,0.63,1.0,87,2,4.979,3.821,3.1920002,-0.41700003,0.69321156,0,nan,3,1,17
894388513,1537372709600300,323882737,-1170762254,71700,37258,0.272,0.053155046,0.712,0.92200005,0.63,1.0,87,2,4.4440002,3.4910002,2.7510002,-0.23500001,0.6828771,0,nan,3,1,17
894591521,1537372709800300,323882794,-1170762199,71747,37305,0.257,0.053618256,0.71400005,0.9250001,0.63,1.0,87,2,3.7710001,2.937,2.365,-0.30100003,0.6803555,0,nan,3,1,17
894798446,1537372710000300,323882843,-1170762154,71803,37360,0.31300002,0.08411125,0.717,0.93200004,0.63,1.0,87,2,3.121,2.539,1.815,-0.24700001,0.6623601,0,nan,3,1,17
894991521,1537372710200300,323882883,-1170762120,71854,37411,0.291,0.10147518,0.721,0.938,0.63,1.0,87,2,2.391,1.9420002,1.396,-0.1,0.64633393,0,nan,3,1,17
895191602,1537372710400300,323882912,-1170762091,71915,37472,0.263,0.13300158,0.72400004,0.94200003,0.63,1.0,87,2,1.9340001,1.343,1.393,-0.24400002,0.7045644,0,nan,3,1,17
895388516,1537372710600300,323882931,-1170762063,71896,37454,0.18300001,0.13375627,0.72400004,0.94100004,0.63,1.0,87,2,1.422,0.795,1.179,0.019000001,0.840502,0,nan,3,1,17
895586140,1537372710800300,323882943,-1170762037,71801,37358,0.26500002,0.13736473,0.72300005,0.943,0.63,1.0,87,2,1.3820001,0.582,1.253,0.642,0.9847072,0,nan,3,1,17
895792516,1537372711000300,323882953,-1170762011,71663,37221,0.27100003,0.14660329,0.72400004,0.94600004,0.63,1.0,87,2,1.338,0.321,1.299,0.83300006,1.1457525,0,nan,3,1,17
895991509,1537372711200300,323882956,-1170761986,71514,37072,0.34600002,0.31455368,0.72800004,0.95500004,0.63,1.0,87,2,1.0350001,-0.008,1.0350001,0.93000007,1.2231845,0,nan,3,1,17
896194113,1537372711400300,323882956,-1170761962,71328,36885,0.24900001,0.15480982,0.73300004,0.96000004,0.63,1.0,87,2,1.36,-0.031000001,1.36,0.79700005,1.5212225,0,nan,3,1,17
896394591,1537372711600300,323882952,-1170761935,71138,36696,0.25300002,0.2030748,0.734,0.96400005,0.63,1.0,87,2,1.25,-0.43300003,1.172,0.71500003,1.6698718,0,nan,3,1,17
896593624,1537372711800300,323882943,-1170761914,70979,36536,0.261,0.2506373,0.73600006,0.96900004,0.59999996,0.95,87,2,1.161,-0.67300004,0.94500005,0.94500005,1.8761001,0,nan,3,1,18
896798575,1537372712000300,323882931,-1170761897,70802,36359,0.256,0.24833223,0.739,0.97400004,0.59999996,0.95,87,2,1.1120001,-0.74500006,0.82600003,0.873,2.0925767,0,nan,3,1,18
896989516,1537372712200300,323882915,-1170761883,70642,36199,0.25300002,0.27044207,0.74,0.97900003,0.65,1.06,87,2,1.0860001,-0.95900005,0.51000005,0.69200003,2.3492405,0,nan,3,1,16
897195517,1537372712400300,323882897,-1170761874,70472,36029,0.35900003,0.33821303,0.74600005,0.98700005,0.59999996,0.95,92,6,1.105,-1.0500001,0.34600002,0.684,2.5341547,0,nan,3,1,18
897412513,1537372712600300,323882876,-1170761871,70378,35936,0.21800001,0.16994898,0.749,0.9850001,0.59999996,0.95,92,6,1.3280001,-1.3280001,0.025,0.46500003,3.0044417,0,nan,3,1,18
897601143,1537372712800300,323882849,-1170761873,70338,35895,0.208,0.15080534,0.748,0.984,0.59999996,0.95,92,6,1.6200001,-1.616,-0.106000006,0.42400002,3.1179924,0,nan,3,1,18
897796603,1537372713000300,323882812,-1170761885,70374,35932,0.17500001,0.10198429,0.74500006,0.97800004,0.59999996,0.95,92,6,1.9130001,-1.8870001,-0.31500003,0.31100002,3.2478628,0,nan,3,1,18
897999516,1537372713200300,323882772,-1170761890,70279,35837,0.268,0.1273708,0.74700004,0.98100007,0.59999996,0.95,92,6,2.4380002,-2.433,-0.14600001,0.298,3.2295947,0,nan,3,1,18
898202142,1537372713400300,323882722,-1170761896,70184,35742,0.19800001,0.08392363,0.748,0.97700006,0.59999996,0.95,92,2,2.8470001,-2.8140001,-0.43100002,0.39900002,3.2743335,0,nan,3,1,18
898393901,1537372713600300,323882666,-1170761906,70102,35659,0.19800001,0.07923777,0.748,0.9760001,0.59999996,0.95,92,2,3.2400002,-3.2080002,-0.45000002,0.36600003,3.277911,0,nan,3,1,18
898600543,1537372713800300,323882594,-1170761923,70140,35697,0.18,0.055568486,0.74600005,0.97,0.59999996,0.95,92,2,3.8880002,-3.8630002,-0.43500003,0.30900002,3.2615335,0,nan,3,1,18
898799515,1537372714000300,323882513,-1170761938,70185,35742,0.17500001,0.05222688,0.74500006,0.96700007,0.59999996,0.95,92,2,4.296,-4.2780004,-0.39100003,0.402,3.2457006,0,nan,3,1,18
898999513,1537372714200300,323882423,-1170761952,70205,35763,0.14,0.040141348,0.74200004,0.961,0.59999996,0.95,92,2,4.6010003,-4.5860004,-0.37600002,0.24100001,3.2312186,0,nan,3,1,18
899193886,1537372714400300,323882331,-1170761966,70209,35766,0.16900001,0.043014336,0.739,0.957,0.59999996,0.95,92,3,4.947,-4.9280005,-0.425,0.354,3.2293553,0,nan,3,1,18
899392515,1537372714600300,323882238,-1170761976,70152,35710,0.19100001,0.047415707,0.73800004,0.95600003,0.59999996,0.95,92,3,5.188,-5.175,-0.36100003,0.22800002,3.2205114,0,nan,3,1,18
899592522,1537372714800300,323882143,-1170761986,70146,35704,0.186,0.044335373,0.73700005,0.95500004,0.59999996,0.95,92,3,5.2850003,-5.276,-0.31,0.155,3.2091014,0,nan,3,1,18
899795517,1537372715000300,323882045,-1170761992,70141,35698,0.18900001,0.042063132,0.735,0.95300007,0.59999996,0.95,92,3,5.4150004,-5.407,-0.29500002,0.056,3.2017763,0,nan,3,1,18
900006619,1537372715200300,323881949,-1170761996,70187,35744,0.16100001,0.034123454,0.731,0.9480001,0.59999996,0.95,92,3,5.4370003,-5.433,-0.19700001,-0.17400001,3.1864023,0,nan,3,1,18
900196519,1537372715400300,323881852,-1170761996,70237,35794,0.15300001,0.03723817,0.72700006,0.94200003,0.62,1.02,85,5,5.506,-5.506,-0.041,-0.21700001,3.1671622,0,nan,3,1,17
900396564,1537372715600300,323881753,-1170761999,70369,35927,0.147,0.03579862,0.72200006,0.93500006,0.62,1.02,85,5,5.485,-5.4820004,-0.18300001,-0.20300001,3.1715999,0,nan,3,1,17
900594026,1537372715800300,323881653,-1170762004,70498,36055,0.141,0.032561384,0.716,0.92800003,0.59999996,0.95,85,5,5.578,-5.578,0.008,-0.41500002,3.152756,0,nan,3,1,18
900805518,1537372716000300,323881552,-1170762003,70569,36126,0.143,0.03161402,0.71000004,0.92,0.59999996,0.95,85,5,5.6060004,-5.6060004,0.080000006,-0.439,3.1380696,0,nan,3,1,18
900990717,1537372716200300,323881453,-1170762004,70661,36219,0.14,0.030384261,0.70400006,0.91200006,0.59999996,0.95,85,5,5.617,-5.616,-0.108,-0.51000005,3.1514337,0,nan,3,1,18
901195830,1537372716400300,323881352,-1170762006,70789,36346,0.13900001,0.031999737,0.69900006,0.906,0.59999996,0.95,86,14,5.6010003,-5.6000004,0.074,-0.54200006,3.1388447,0,nan,3,1,18
901395850,1537372716600300,323881255,-1170762003,70898,36456,0.141,0.029011734,0.693,0.89800006,0.63,1.0,86,14,5.493,-5.493,-0.003,-0.45400003,3.140863,0,nan,3,1,17
901595735,1537372716800300,323881158,-1170762000,71000,36557,0.149,0.03462733,0.689,0.89300007,0.59999996,0.95,86,14,5.6340003,-5.6340003,0.069000006,-0.57500005,3.1351774,0,nan,3,1,18
901798569,1537372717000300,323881057,-1170762000,71188,36745,0.148,0.03490955,0.68500006,0.887,0.59999996,0.95,86,14,5.5740004,-5.5740004,0.063,-0.564,3.1324315,0,nan,3,1,18
901996581,1537372717200300,323880956,-1170761999,71301,36858,0.186,0.045670375,0.68600005,0.88600004,0.59999996,0.95,86,14,5.5990005,-5.598,0.080000006,-0.47800002,3.1302276,0,nan,3,1,18
902195615,1537372717400300,323880858,-1170762000,71448,37005,0.15200001,0.03619987,0.684,0.882,0.62,0.95,98,8,5.583,-5.583,-0.010000001,-0.624,3.1387734,0,nan,3,1,17
902393517,1537372717600300,323880757,-1170762000,71556,37113,0.19600001,0.04383656,0.684,0.883,0.59999996,0.95,98,8,5.635,-5.635,0.068,-0.634,3.1345387,0,nan,3,1,18
902598572,1537372717800300,323880651,-1170762001,71711,37269,0.15900001,0.033572454,0.684,0.882,0.59999996,0.95,98,8,5.7920003,-5.7920003,-0.021000002,-0.609,3.1416438,0,nan,3,1,18
902801846,1537372718000300,323880548,-1170762001,71828,37385,0.17400001,0.039362933,0.683,0.883,0.59999996,0.95,98,8,5.537,-5.5360003,0.109000005,-0.744,3.1321273,0,nan,3,1,18
902995514,1537372718200300,323880448,-1170761998,71960,37517,0.16700001,0.03552635,0.68200004,0.88100004,0.59999996,0.95,98,8,5.5740004,-5.5730004,0.081,-0.646,3.1290812,0,nan,3,1,18
903194002,1537372718400300,323880347,-1170761999,72032,37589,0.17,0.037220366,0.68100005,0.88100004,0.59999996,0.95,98,3,5.5730004,-5.572,0.031000001,-0.61700004,3.1328015,0,nan,3,1,18
903394039,1537372718600300,323880244,-1170762003,72122,37679,0.16700001,0.037559483,0.68100005,0.88100004,0.59999996,0.95,98,3,5.7440004,-5.7430005,-0.087000005,-0.48900002,3.145888,0,nan,3,1,18
903590558,1537372718800300,323880141,-1170762005,72228,37785,0.18400002,0.041009475,0.68100005,0.88100004,0.59999996,0.95,98,3,5.543,-5.543,-0.013,-0.51000005,3.144911,0,nan,3,1,18
903793958,1537372719000300,323880042,-1170762007,72310,37867,0.185,0.040917147,0.68200004,0.883,0.59999996,0.95,98,3,5.539,-5.539,-0.048,-0.363,3.147779,0,nan,3,1,18
903994020,1537372719200300,323879940,-1170762007,72373,37930,0.186,0.040365275,0.683,0.88500005,0.59999996,0.95,98,3,5.6840005,-5.6840005,0.030000001,-0.565,3.1415122,0,nan,3,1,18
904194113,1537372719400300,323879839,-1170762006,72477,38034,0.17400001,0.04060299,0.683,0.88600004,0.59999996,0.95,98,4,5.4890003,-5.4890003,-0.034,-0.505,3.1448507,0,nan,3,1,18
904394029,1537372719600300,323879740,-1170762007,72574,38131,0.178,0.037577983,0.683,0.88600004,0.59999996,0.95,98,4,5.5260005,-5.5260005,-0.032,-0.504,3.1463478,0,nan,3,1,18
904596518,1537372719800299,323879640,-1170762009,72598,38155,0.165,0.035095777,0.68200004,0.88600004,0.59999996,0.95,98,4,5.6610003,-5.6610003,0.024,-0.34600002,3.141094,0,nan,3,1,18
904794092,1537372720000299,323879538,-1170762012,72704,38261,0.172,0.039339196,0.68200004,0.88500005,0.59999996,0.95,98,4,5.4560003,-5.4560003,-0.016,-0.317,3.1427925,0,nan,3,1,18
904993517,1537372720200299,323879442,-1170762013,72768,38325,0.17500001,0.034923162,0.68100005,0.88400006,0.59999996,0.95,98,4,5.2780004,-5.2780004,-0.031000001,-0.386,3.1456466,0,nan,3,1,18
905192517,1537372720400299,323879348,-1170762014,72812,38369,0.163,0.03250571,0.67800003,0.88000005,0.59999996,0.95,98,3,5.0490003,-5.0480003,-0.08400001,-0.27600002,3.1529977,0,nan,3,1,18
905392517,1537372720600299,323879260,-1170762017,72854,38411,0.18100001,0.043221507,0.67600006,0.88000005,0.59999996,0.95,98,3,4.484,-4.484,-0.022000002,-0.14500001,3.1503665,0,nan,3,1,18
905593190,1537372720800299,323879181,-1170762022,72854,38411,0.156,0.040375046,0.674,0.87700003,0.59999996,0.95,98,3,3.9870002,-3.9870002,0.027,-0.156,3.1417038,0,nan,3,1,18
905794602,1537372721000299,323879113,-1170762026,72853,38410,0.15900001,0.04519757,0.67,0.874,0.59999996,0.95,98,3,3.5630002,-3.5630002,0.017,0.004,3.1393633,0,nan,3,1,18
905994570,1537372721200299,323879059,-1170762027,72930,38487,0.15200001,0.06396387,0.66800004,0.87200004,0.59999996,0.95,98,3,2.5140002,-2.513,-0.071,-0.425,3.1500034,0,nan,3,1,18
906190558,1537372721400299,323879019,-1170762029,72943,38500,0.17600001,0.084163435,0.665,0.869,0.59999996,0.95,98,5,1.9380001,-1.937,-0.042000003,0.28800002,3.1550148,0,nan,3,1,18
906396513,1537372721600299,323878990,-1170762030,72870,38427,0.17,0.10739045,0.66200006,0.86600006,0.59999996,0.95,98,5,1.496,-1.488,-0.15300001,0.29500002,3.1890643,0,nan,3,1,18
906595521,1537372721800299,323878968,-1170762035,72853,38410,0.17600001,0.14450453,0.65900004,0.86200005,0.59999996,0.95,98,5,1.189,-1.1500001,-0.303,0.38700002,3.2639823,0,nan,3,1,18
906817134,1537372722000299,323878948,-1170762043,72799,38356,0.171,0.11420282,0.656,0.85800004,0.59999996,0.95,98,5,1.409,-1.3540001,-0.39100003,0.314,3.3618329,0,nan,3,1,18
906993513,1537372722200299,323878922,-1170762054,72742,38298,0.289,0.1772729,0.65900004,0.86200005,0.59999996,0.95,98,5,1.613,-1.4810001,-0.63900006,0.30800003,3.4170241,0,nan,3,1,18
907191517,1537372722400299,323878894,-1170762067,72681,38238,0.19600001,0.095050104,0.661,0.86200005,0.59999996,0.95,98,3,1.8670001,-1.7370001,-0.684,0.358,3.4945657,0,nan,3,1,18
907387515,1537372722600299,323878862,-1170762083,72632,38189,0.163,0.07308025,0.65800005,0.85800004,0.59999996,0.95,98,3,2.259,-2.0370002,-0.97800004,0.48400003,3.5543385,0,nan,3,1,18
907585514,1537372722800299,323878823,-1170762104,72535,38092,0.291,0.13268062,0.661,0.86300004,0.59999996,0.95,98,3,2.6120002,-2.407,-1.013,0.51000005,3.5508938,0,nan,3,1,18
907799471,1537372723000299,323878777,-1170762129,72442,37999,0.34600002,0.1300745,0.671,0.869,0.59999996,0.95,98,3,2.9900002,-2.657,-1.3720001,0.508,3.5853305,0,nan,3,1,18
908004550,1537372723200299,323878725,-1170762160,72383,37939,0.14600001,0.041916523,0.67300004,0.86,0.62,0.95,98,3,3.5540001,-3.242,-1.455,0.55,3.5653808,0,nan,3,1,17
908201518,1537372723400299,323878664,-1170762196,72418,37975,0.14,0.035521984,0.66800004,0.851,0.62,0.95,92,4,3.956,-3.6080003,-1.6220001,0.56100005,3.564619,0,nan,3,1,17
908402577,1537372723600299,323878596,-1170762234,72448,38005,0.136,0.03491269,0.66200006,0.84400004,0.59999996,0.95,92,4,4.3780003,-4.019,-1.7350001,0.47700003,3.5560124,0,nan,3,1,18
908598569,1537372723800299,323878521,-1170762272,72394,37951,0.16600001,0.040667392,0.66,0.84200007,0.59999996,0.95,92,4,4.7840004,-4.3900003,-1.9010001,0.605,3.5533068,0,nan,3,1,18
908797514,1537372724000299,323878442,-1170762315,72309,37865,0.19700001,0.03524535,0.65800005,0.841,0.59999996,0.95,92,4,4.992,-4.505,-2.1520002,0.54700005,3.5739448,0,nan,3,1,18
908992522,1537372724200299,323878360,-1170762357,72215,37772,0.171,0.03627335,0.657,0.84000003,0.59999996,0.95,92,4,5.1600003,-4.7900004,-1.917,0.55700004,3.5462296,0,nan,3,1,18
909199521,1537372724400299,323878275,-1170762398,72147,37704,0.16700001,0.033496182,0.65500003,0.837,0.59999996,0.95,92,5,5.26,-4.839,-2.061,0.409,3.5451016,0,nan,3,1,18
909403561,1537372724600299,323878189,-1170762443,72120,37677,0.165,0.03217706,0.652,0.83500004,0.59999996,0.95,92,5,5.4100003,-4.9500003,-2.1850002,0.178,3.5521636,0,nan,3,1,18
909596516,1537372724800299,323878101,-1170762488,72157,37714,0.163,0.031241218,0.65000004,0.83300006,0.59999996,0.95,92,5,5.4150004,-4.9630003,-2.1660001,-0.24200001,3.5527081,0,nan,3,1,18
909793521,1537372725000299,323878013,-1170762532,72210,37767,0.16700001,0.03639081,0.648,0.83100003,0.59999996,0.95,92,5,5.512,-5.116,-2.051,-0.19100001,3.5380554,0,nan,3,1,18
909995636,1537372725200299,323877923,-1170762576,72307,37864,0.16000001,0.034931716,0.647,0.83000004,0.59999996,0.95,92,5,5.446,-5.0030003,-2.151,-0.23300001,3.5435376,0,nan,3,1,18
910196551,1537372725400299,323877834,-1170762619,72377,37934,0.162,0.034153122,0.64500004,0.82800007,0.59999996,0.95,92,3,5.5420003,-5.1470003,-2.0570002,-0.33100003,3.5312526,0,nan,3,1,18
910396515,1537372725600299,323877742,-1170762661,72467,38023,0.16700001,0.033835825,0.643,0.827,0.59999996,0.95,92,3,5.616,-5.2310004,-2.043,-0.32000002,3.5215366,0,nan,3,1,18
910596515,1537372725800299,323877651,-1170762703,72541,38098,0.156,0.0319671,0.64100003,0.82500005,0.59999996,0.95,92,3,5.616,-5.201,-2.1200001,-0.31300002,3.525731,0,nan,3,1,18
910795517,1537372726000299,323877558,-1170762746,72605,38161,0.18,0.035586737,0.64000005,0.82500005,0.59999996,0.95,92,3,5.616,-5.222,-2.068,-0.42800003,3.5220773,0,nan,3,1,18
910993979,1537372726200299,323877464,-1170762788,72676,38233,0.18200001,0.034215085,0.64000005,0.82500005,0.59999996,0.95,92,3,5.622,-5.2660003,-1.9700001,-0.379,3.509198,0,nan,3,1,18
911198574,1537372726400299,323877370,-1170762830,72748,38304,0.185,0.03564189,0.64000005,0.82600003,0.59999996,0.95,92,3,5.6210003,-5.2500005,-2.009,-0.40300003,3.5081024,0,nan,3,1,18
911398571,1537372726600299,323877278,-1170762871,72858,38415,0.156,0.030875571,0.63900006,0.823,0.59999996,0.95,92,3,5.6280003,-5.28,-1.95,-0.39800003,3.5002227,0,nan,3,1,18
911592540,1537372726800299,323877184,-1170762914,72975,38532,0.158,0.02800782,0.63600004,0.82000005,0.59999996,0.95,92,3,5.6480002,-5.234,-2.124,-0.367,3.516855,0,nan,3,1,18
911796516,1537372727000299,323877091,-1170762958,73049,38605,0.18,0.03173794,0.63500005,0.81900007,0.59999996,0.95,92,3,5.6730003,-5.2590003,-2.1260002,-0.41700003,3.5214448,0,nan,3,1,18
911996513,1537372727200299,323876997,-1170763001,73152,38709,0.157,0.030342024,0.633,0.81700003,0.63,1.0,92,3,5.7240005,-5.313,-2.131,-0.402,3.5223556,0,nan,3,1,17
912198889,1537372727400299,323876902,-1170763046,73291,38847,0.147,0.026890635,0.63100004,0.813,0.63,1.0,93,4,5.7320004,-5.3580003,-2.035,-0.56,3.5111673,0,nan,3,1,17
912396514,1537372727600299,323876807,-1170763091,73439,38995,0.17300001,0.030661767,0.629,0.81200004,0.59999996,0.95,93,4,5.688,-5.274,-2.13,-0.277,3.518661,0,nan,3,1,18
912595596,1537372727800299,323876713,-1170763134,73502,39058,0.17400001,0.030924615,0.629,0.81100005,0.59999996,0.95,93,4,5.7700005,-5.3970003,-2.0410001,-0.30100003,3.509866,0,nan,3,1,18
912812966,1537372728000299,323876617,-1170763175,73545,39101,0.16800001,0.031753123,0.628,0.81100005,0.63,1.0,93,4,5.7650003,-5.3880005,-2.049,-0.256,3.5071049,0,nan,3,1,17
912994618,1537372728200299,323876521,-1170763217,73613,39169,0.162,0.032235533,0.62700003,0.81000006,0.59999996,0.95,93,4,5.7910004,-5.4210005,-2.035,-0.29700002,3.503499,0,nan,3,1,18
913195614,1537372728400299,323876426,-1170763257,73680,39236,0.158,0.032257523,0.62600005,0.809,0.59999996,0.95,93,4,5.7450004,-5.4,-1.9620001,-0.24300002,3.4959085,0,nan,3,1,18
913393824,1537372728600299,323876330,-1170763298,73739,39295,0.157,0.031163026,0.624,0.808,0.59999996,0.95,93,4,5.7520003,-5.3780003,-2.0400002,-0.22900002,3.5007317,0,nan,3,1,18
913594034,1537372728800299,323876236,-1170763339,73779,39335,0.16000001,0.02880561,0.623,0.80600005,0.59999996,0.95,93,4,5.7070003,-5.3320003,-2.035,-0.115,3.5040865,0,nan,3,1,18
913795623,1537372729000299,323876141,-1170763381,73804,39361,0.16900001,0.03469278,0.62200004,0.80600005,0.59999996,0.95,93,4,5.721,-5.366,-1.9840001,-0.163,3.5000408,0,nan,3,1,18
913995516,1537372729200299,323876046,-1170763422,73842,39398,0.16700001,0.03176918,0.62100005,0.80500007,0.59999996,0.95,93,4,5.689,-5.32,-2.0170002,-0.061000004,3.5024085,0,nan,3,1,18
914190569,1537372729400299,323875951,-1170763464,73899,39455,0.17300001,0.035549212,0.62100005,0.80600005,0.59999996,0.95,93,3,5.6730003,-5.333,-1.9350001,-0.165,3.495867,0,nan,3,1,18
914398570,1537372729600299,323875856,-1170763505,73946,39502,0.15400001,0.028821668,0.62,0.80300003,0.59999996,0.95,93,3,5.676,-5.3050003,-2.019,-0.17500001,3.5020308,0,nan,3,1,18
914596514,1537372729800299,323875762,-1170763545,73977,39533,0.16000001,0.031346112,0.619,0.80200005,0.59999996,0.95,93,3,5.6600003,-5.3370004,-1.886,-0.054,3.490863,0,nan,3,1,18
914800515,1537372730000299,323875667,-1170763585,73999,39555,0.16900001,0.030930549,0.61800003,0.80200005,0.59999996,0.95,93,3,5.616,-5.274,-1.927,-0.066,3.4914904,0,nan,3,1,18
914995518,1537372730200299,323875573,-1170763625,74033,39589,0.16100001,0.031017816,0.61600006,0.80100006,0.59999996,0.95,93,3,5.662,-5.3110003,-1.9610001,-0.24800001,3.4936788,0,nan,3,1,18
915196520,1537372730400299,323875479,-1170763665,74062,39618,0.16600001,0.029975504,0.615,0.799,0.59999996,0.95,93,4,5.5920005,-5.2400002,-1.9520001,-0.136,3.4963138,0,nan,3,1,18
915396514,1537372730600299,323875383,-1170763706,74154,39710,0.165,0.029990165,0.61300004,0.79800004,0.59999996,0.95,93,4,5.747,-5.4500003,-1.825,-0.29000002,3.4781528,0,nan,3,1,18
915594578,1537372730800298,323875287,-1170763745,74183,39740,0.15100001,0.030247776,0.611,0.795,0.59999996,0.95,93,4,5.669,-5.3180003,-1.9640001,-0.07700001,3.4879935,0,nan,3,1,18
915796514,1537372731000298,323875191,-1170763786,74195,39751,0.16800001,0.03138503,0.61,0.795,0.59999996,0.95,93,4,5.682,-5.353,-1.9060001,0.014,3.4855933,0,nan,3,1,18
915993516,1537372731200298,323875095,-1170763826,74190,39746,0.172,0.03136042,0.609,0.79600006,0.59999996,0.95,93,4,5.7190003,-5.372,-1.9640001,-0.027,3.4892924,0,nan,3,1,18
916196556,1537372731400298,323874998,-1170763868,74196,39752,0.17600001,0.034538142,0.609,0.79700005,0.59999996,0.95,93,3,5.76,-5.4160004,-1.9610001,-0.034,3.4891315,0,nan,3,1,18
916398652,1537372731600298,323874902,-1170763909,74202,39758,0.15300001,0.029424854,0.60800004,0.795,0.59999996,0.95,93,3,5.729,-5.3820004,-1.9650002,0.109000005,3.4907107,0,nan,3,1,18
916597518,1537372731800298,323874805,-1170763952,74188,39744,0.18,0.033060547,0.60800004,0.79600006,0.59999996,0.95,93,3,5.756,-5.399,-1.9950001,0.032,3.493249,0,nan,3,1,18
916805514,1537372732000298,323874709,-1170763994,74171,39727,0.15100001,0.026271218,0.606,0.79300004,0.59999996,0.95,93,3,5.7060003,-5.3640003,-1.945,0.164,3.4907281,0,nan,3,1,18
916994568,1537372732200298,323874616,-1170764034,74148,39704,0.13800001,0.03471704,0.60400003,0.79,0.63,1.0,93,3,5.492,-5.143,-1.927,0.126,3.494936,0,nan,3,1,17
917194606,1537372732400298,323874525,-1170764073,74124,39680,0.16100001,0.02976589,0.60200006,0.78900003,0.59999996,0.95,93,2,5.268,-4.959,-1.779,0.035,3.4893556,0,nan,3,1,18
917392543,1537372732600298,323874440,-1170764109,74091,39647,0.163,0.03297468,0.6,0.78800005,0.59999996,0.95,93,2,4.788,-4.5070004,-1.6140001,0.186,3.4873693,0,nan,3,1,18
917600519,1537372732800298,323874365,-1170764141,74035,39591,0.163,0.042066272,0.59900004,0.78700006,0.59999996,0.95,93,2,4.201,-3.9220002,-1.506,0.066,3.4962544,0,nan,3,1,18
917797037,1537372733000298,323874300,-1170764169,74003,39558,0.171,0.049471006,0.59800005,0.786,0.59999996,0.95,93,2,3.607,-3.4020002,-1.1980001,0.158,3.48907,0,nan,3,1,18
917995519,1537372733200298,323874241,-1170764192,73961,39517,0.164,0.05321107,0.597,0.786,0.59999996,0.95,93,2,3.3100002,-3.167,-0.96300006,0.15,3.4638844,0,nan,3,1,18
918191574,1537372733400298,323874192,-1170764211,73815,39370,0.157,0.052904416,0.59400004,0.781,0.59999996,0.95,82,1,2.6650002,-2.453,-1.041,0.59800005,3.5047672,0,nan,3,1,18
918394589,1537372733600298,323874148,-1170764227,73546,39101,0.284,0.10006548,0.595,0.78400004,0.59999996,0.95,82,1,2.489,-2.4310002,-0.53400004,1.667,3.4712474,0,nan,3,1,18
918592541,1537372733800298,323874111,-1170764240,73186,38742,0.23600002,0.12207059,0.6,0.78700006,0.63,1.0,82,1,1.881,-1.7570001,-0.671,1.7490001,3.485433,0,nan,3,1,17
918806060,1537372734000298,323874081,-1170764253,72850,38406,0.23300001,0.12783471,0.60200006,0.791,0.59999996,0.95,82,1,1.7290001,-1.6,-0.656,1.7720001,3.5071433,0,nan,3,1,18
918994602,1537372734200298,323874055,-1170764263,72402,37958,0.272,0.16536069,0.605,0.79300004,0.59999996,0.95,82,1,1.2360001,-1.2040001,-0.28,2.176,3.4557004,0,nan,3,1,18
919194181,1537372734400298,323874036,-1170764270,71937,37493,0.275,0.21676865,0.60800004,0.79700005,0.59999996,0.95,82,3,1.0400001,-0.99600005,-0.298,2.377,3.446937,0,nan,3,1,18
919393517,1537372734600298,323874021,-1170764275,71445,37001,0.261,0.38665935,0.61200005,0.80200005,0.59999996,0.95,82,3,0.559,-0.55300003,-0.087000005,2.529,3.4111607,0,nan,3,1,18
919589513,1537372734800298,323874015,-1170764276,70978,36534,0.27800003,0.38683808,0.61600006,0.80600005,0.63,1.0,82,3,0.20300001,-0.155,0.13000001,2.5140002,3.4111607,0,nan,3,1,17
919795514,1537372735000298,323874014,-1170764273,70543,36099,0.268,0.45884582,0.619,0.81000006,0.63,1.0,82,3,0.37600002,0.147,0.34600002,2.3660002,2.4787352,0,nan,3,1,17
919996514,1537372735200298,323874016,-1170764266,70089,35645,0.264,0.4174611,0.62100005,0.813,0.63,1.0,82,3,0.393,0.15,0.36400002,2.2010002,1.7676601,0,nan,3,1,17
920188517,1537372735400298,323874019,-1170764260,69631,35186,0.26900002,0.38637432,0.623,0.81700003,0.63,1.0,82,3,0.41900003,0.314,0.277,2.035,1.2048621,0,nan,3,1,17
